,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
1979,13,25,11,22,28,19,12,6,0,0,0,0,0.0,0,0.0,6,156.43633230333353,753.4308369033338,497.30021641666684,282.90012963000345,1854.398109813335,483.12517315000196,436.4604036900023,521.4544410111118,1506.8616738066676,710.4288805952384,282.90012963000345,1426.460084471796,301.9532332187512,229.7160019421065,1506.8616738066676,t_2_roi,0.5,0.6,57.39999999999998,51.39999999999998,0.1,5.999999999999995,99.99999999999997,True,0.6,1.7,False,0.0
606,14,29,61,49,80,9,4,5,0,0,1,1,1.0,1,0.0,3,9.639546403333954,745.0673699866675,360.86595031999695,156.28642111999946,1956.023436559999,233.63599563666142,396.46417806333193,32.131821344446514,1490.134739973335,515.5227861714243,156.28642111999946,1504.6334127384607,146.02249727291337,208.66535687543788,1504.6334127384607,t_5_roi,1.3,1.4000000000000001,58.799999999999976,52.699999999999974,0.1,6.099999999999994,99.99999999999997,True,1.4,0.8,False,0.0
1627,14,29,20,25,31,0,0,7,0,0,0,0,0.0,0,12740.481000000002,6,38.872523069999254,387.5706511866665,246.9085745366656,19.646959756667453,1954.75985574667,334.8633064533305,201.71041696999782,129.57507689999753,775.141302373333,352.72653505237946,19.646959756667453,1503.6614274974384,209.28956653333154,106.16337735263043,1503.6614274974384,t_5_roi,1.3,1.4000000000000001,60.199999999999974,53.99999999999997,0.1,6.199999999999994,99.99999999999997,True,1.4,1.7,False,0.0
1358,9,17,5,17,20,18,11,4,0,0,2,2,1.0,0,5.968,6,230.35065478999604,751.3172403299995,525.3134173899962,293.29064686999936,1804.3593365666666,482.0301045899978,510.91790932,767.8355159666535,1502.634480659999,750.447739128566,293.29064686999936,1387.9687204358972,301.2688153687486,268.9041628,1502.634480659999,t_2_roi,0.5,0.6,60.799999999999976,54.49999999999997,0.1,6.299999999999994,99.99999999999997,True,0.6,1.7,False,0.0
298,13,27,26,18,22,8,0,6,0,0,0,0,0.0,0,12341.045,4,91.4217759833323,528.1748308300007,347.04938065333357,53.47542733666569,1953.002983370004,495.6875765099989,316.96492923666983,304.7392532777743,1056.3496616600014,495.7848295047623,53.47542733666569,1502.3099872076953,309.8047353187493,166.82364696666835,1502.3099872076953,t_5_roi,1.3,1.4000000000000001,62.199999999999974,55.79999999999997,0.1,6.399999999999993,99.99999999999997,True,1.4,1.1,False,0.0
24,13,25,19,22,27,116,41,6,0,0,4,5,1.25,0,1871.1879999999999,5,24.633430030000447,750.944920616671,412.3039194133362,158.2724918000049,1604.6584141400033,314.7037990533345,630.0049075166726,82.11143343333482,1501.889841233342,589.0055991619089,158.2724918000049,1234.352626261541,196.68987440833405,331.58153027193293,1501.889841233342,t_2_roi,0.5,0.6,62.799999999999976,56.29999999999997,0.1,6.499999999999993,99.99999999999997,True,0.6,1.4,False,0.0
1623,6,13,0,1,2,6,2,7,0,0,0,0,0.0,0,0.0,3,450.55076157333536,539.4400828666676,437.80681921000183,682.9375608266661,1460.0640050333325,488.191081710002,-12.562333926665813,1501.835871911118,1078.8801657333352,625.4383131571456,682.9375608266661,1123.126157717948,305.11942606875124,-6.611754698245165,1501.835871911118,t_1_roi,0.3,0.4,63.199999999999974,56.599999999999966,0.1,6.5999999999999925,99.99999999999997,True,0.4,0.8,False,0.0
897,3,9,0,0,5,7,4,3,0,0,1,1,1.0,0,0.0,7,450.10068522000165,606.7581526233344,489.1774501100017,692.8121399066663,1470.4093599633325,522.3239398533347,0.5944769366674336,1500.3356174000055,1213.5163052466687,698.8249287285739,692.8121399066663,1131.0841230487172,326.45246240833416,0.3128825982460177,1500.3356174000055,t_1_roi,0.3,0.4,63.59999999999997,56.89999999999996,0.1,6.699999999999992,99.99999999999997,True,0.4,2.0,False,0.0
1185,1,1,0,0,0,7,7,4,0,0,0,0,0.0,0,0.0,5,450.10068522000165,606.7581526233344,489.1774501100017,692.8121399066663,1470.4093599633325,522.3239398533347,0.5944769366674336,1500.3356174000055,1213.5163052466687,698.8249287285739,692.8121399066663,1131.0841230487172,326.45246240833416,0.3128825982460177,1500.3356174000055,t_1_roi,0.3,0.4,63.99999999999997,57.19999999999996,0.1,6.799999999999992,99.99999999999997,True,0.4,1.4,False,0.0
890,13,29,19,14,24,36,22,4,552,0,2,2,1.0,0,4435.045,1,80.63707650999731,749.6154536433332,476.53032775666543,223.92719387000125,1741.075363400003,428.28388716666535,467.05439370666863,268.7902550333244,1499.2309072866665,680.7576110809507,223.92719387000125,1339.2887410769254,267.6774294791658,245.81810195087823,1499.2309072866665,t_2_roi,0.5,0.6,64.59999999999997,57.69999999999996,0.1,6.8999999999999915,99.99999999999997,True,0.6,0.4,False,0.0
1908,14,18,103,102,85,1,1,4,0,0,2,2,1.0,0,11964.214,2,36.212599816662994,432.29381735666533,288.54743806332954,-29.59517250666613,1944.9357273366704,352.7202682566612,346.0479295899959,120.70866605554332,864.5876347133307,412.2106258047565,-29.59517250666613,1496.1044056435926,220.45016766041323,182.13048925789258,1496.1044056435926,t_5_roi,1.3,1.4000000000000001,65.99999999999997,58.99999999999996,0.1,6.999999999999991,99.99999999999997,True,1.4,0.6,False,0.0
1004,11,22,8,8,8,3,1,8,5,0,0,0,0.0,0,0.0,4,214.36383792666717,453.19593747000084,323.2435863266678,209.27558116000137,1944.272168206669,520.2192105600011,270.69301613666715,714.5461264222239,906.3918749400017,461.7765518952398,209.27558116000137,1495.5939755435916,325.1370066000007,142.4700084929827,1495.5939755435916,t_5_roi,1.3,1.4000000000000001,67.39999999999998,60.299999999999955,0.1,7.099999999999991,99.99999999999997,True,1.4,1.1,False,0.0
1289,3,12,7,3,13,5,1,4,0,0,1,1,1.0,0,2444.715,6,409.49257176666566,464.62284721000196,391.01867404333365,277.50317011000016,1942.4915476866681,559.3438648566666,317.1966691233347,1364.975239222219,929.2456944200039,558.598105776191,277.50317011000016,1494.2242674512831,349.58991553541665,166.9456153280709,1494.2242674512831,t_5_roi,1.3,1.4000000000000001,68.79999999999998,61.59999999999995,0.1,7.19999999999999,99.99999999999997,True,1.4,1.7,False,0.0
993,14,30,30,37,41,2,0,5,0,0,0,0,0.0,0,816.41,2,-21.379072360003192,439.5946226033329,256.54401525666526,-52.99548264333316,1941.4157070966705,334.70879950666216,241.9918529766637,-71.26357453334398,879.1892452066658,366.4914503666647,-52.99548264333316,1493.3966977666696,209.19299969166383,127.36413314561247,1493.3966977666696,t_5_roi,1.3,1.4000000000000001,70.19999999999999,62.89999999999995,0.1,7.29999999999999,99.99999999999997,True,1.4,0.6,False,0.0
1153,11,22,15,9,7,9,3,4,0,0,5,5,1.0,0,0.0,2,140.25088833333078,745.6042112800002,458.78345797333293,390.79279484333216,1549.5295304699996,374.28816298333135,417.88940264000166,467.5029611111026,1491.2084225600004,655.4049399619042,390.79279484333216,1191.9457926692305,233.93010186458207,219.9417908631588,1491.2084225600004,t_2_roi,0.5,0.6,70.79999999999998,63.39999999999995,0.1,7.39999999999999,99.99999999999997,True,0.6,0.6,True,0.6
1844,6,11,15,7,7,2,1,5,0,0,1,1,1.0,0,0.0,3,447.1872668499968,410.0174606099977,425.263381663332,397.17860816666513,1873.7668260466635,491.71706939333166,145.46547820999922,1490.6242228333226,820.0349212199955,607.5191166619029,397.17860816666513,1441.3590969589718,307.32316837083226,76.56077800526275,1490.6242228333226,t_1_roi,0.3,0.4,71.19999999999999,63.699999999999946,0.1,7.499999999999989,99.99999999999997,True,0.4,0.8,False,0.0
77,13,27,59,56,59,2,0,5,0,0,2,2,1.0,0,7285.44,3,49.049568789997466,473.0533665700004,303.233453126667,-81.56754477999766,1937.7365732000053,376.8850722366624,385.1129883099993,163.4985626333249,946.1067331400008,433.19064732380997,-81.56754477999766,1490.5665947692348,235.553170147914,202.69104647894702,1490.5665947692348,t_5_roi,1.3,1.4000000000000001,72.6,64.99999999999994,0.1,7.599999999999989,99.99999999999997,True,1.4,0.8,False,0.0
1412,9,21,16,14,12,3,2,4,0,0,9,12,1.333333333,0,20361.38,6,-170.69595407000358,744.7345236066667,166.9410893633294,-7.441172549998555,1424.5171236866665,325.12144492333033,682.9927578700008,-568.9865135666786,1489.4690472133334,238.48727051904203,-7.441172549998555,1095.7824028358973,203.20090307708145,359.46987256315833,1489.4690472133334,t_2_roi,0.5,0.6,73.19999999999999,65.49999999999994,0.1,7.699999999999989,99.99999999999997,True,0.6,1.7,False,0.0
477,14,30,100,126,243,4,0,6,0,0,0,0,0.0,0,0.0,5,-8.613574026669085,420.8146116033331,249.1281572833313,-49.77064122000047,1933.3030085200025,325.6160981099956,244.61914128333046,-28.711913422230282,841.6292232066662,355.89736754761617,-49.77064122000047,1487.156160400002,203.51006131874726,128.74691646491078,1487.156160400002,t_5_roi,1.3,1.4000000000000001,74.6,66.79999999999994,0.1,7.799999999999988,99.99999999999997,True,1.4,1.4,True,1.4
720,9,19,30,23,17,13,8,5,0,0,4,4,1.0,1,960.284,5,35.10816027666715,743.3176388033344,395.66540483666716,170.26391495000192,1707.1630936600022,170.4559685699969,624.1301423233352,117.02720092222384,1486.6352776066688,565.2362926238103,170.26391495000192,1313.2023797384632,106.53498035624807,328.4895485912291,1486.6352776066688,t_2_roi,0.5,0.6,75.19999999999999,67.29999999999994,0.1,7.899999999999988,99.99999999999997,True,0.6,1.4,False,0.0
379,9,22,10,8,8,18,4,4,185,0,3,4,1.333333333,0,6142.01,4,105.60172410666382,743.301651356669,453.1330557066658,286.71459425666666,1549.0698832733349,403.7853092899977,580.6648485300037,352.00574702221274,1486.603302713338,647.3329367238083,286.71459425666666,1191.5922179025652,252.36581830624857,305.6130781736862,1486.603302713338,t_2_roi,0.5,0.6,75.79999999999998,67.79999999999994,0.1,7.999999999999988,99.99999999999997,True,0.6,1.1,False,0.0
632,7,16,6,6,8,2,0,4,0,0,0,0,0.0,0,9178.689,4,402.4067115599987,465.8203686533352,408.29774830666656,253.9732080833337,1931.4871354333357,563.3018781466667,316.83092284666736,1341.3557051999958,931.6407373066704,583.2824975809523,253.9732080833337,1485.7593349487197,352.0636738416667,166.75311728771968,1485.7593349487197,t_5_roi,1.3,1.4000000000000001,77.19999999999999,69.09999999999994,0.1,8.099999999999987,99.99999999999997,True,1.4,1.1,False,0.0
324,6,9,5,11,14,2,0,6,0,0,1,1,1.0,0,0.0,5,382.23409612999967,452.0477398200019,378.06780056333315,215.00105125000076,1921.3320427133347,553.7025587033336,320.2093098133337,1274.1136537666657,904.0954796400038,540.0968579476188,215.00105125000076,1477.9477251641035,346.0640991895835,168.53121569122825,1477.9477251641035,t_5_roi,1.3,1.4000000000000001,78.6,70.39999999999993,0.1,8.199999999999987,99.99999999999997,True,1.4,1.4,True,1.4
1933,14,28,27,22,22,24,4,4,42,0,0,0,0.0,0,5170.823,6,76.30294052000136,738.6458153466693,472.74405379666865,274.17180643666956,1835.0603199633358,403.9405018266689,370.464133563336,254.3431350666712,1477.2916306933387,675.3486482809552,274.17180643666956,1411.5848615102582,252.46281364166805,194.98112292807158,1477.2916306933387,t_2_roi,0.5,0.6,79.19999999999999,70.89999999999993,0.1,8.299999999999986,99.99999999999997,True,0.6,1.7,False,0.0
1066,11,26,6,9,13,4,4,7,0,0,1,1,1.0,0,1492.114,7,252.13071805666775,728.80941798,454.16464972000085,325.6904439733353,1920.1664175166668,549.3790233966674,402.8793064566662,840.4357268555592,1457.61883596,648.8066424571441,325.6904439733353,1477.051090397436,343.36188962291715,212.04174024035063,1477.051090397436,t_5_roi,1.3,1.4000000000000001,80.6,72.19999999999993,0.1,8.399999999999986,99.99999999999997,True,1.4,2.0,False,0.0
843,4,4,6,3,1,5,1,7,0,0,0,0,0.0,0,0.0,3,442.6498085366661,329.95911431333525,396.93496655333365,504.75327891999865,1784.0409344266636,441.1233778833339,46.288301633335784,1475.4993617888872,659.9182286266705,567.0499522190481,504.75327891999865,1372.3391803282027,275.7021111770837,24.36226401754515,1475.4993617888872,t_1_roi,0.3,0.4,81.0,72.49999999999993,0.1,8.499999999999986,99.99999999999997,True,0.4,0.8,False,0.0
472,1,1,0,0,0,3,0,6,0,0,0,0,0.0,0,0.0,3,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,81.4,72.79999999999993,0.1,8.599999999999985,99.99999999999997,True,0.4,0.8,False,0.0
1318,1,2,0,0,0,4,0,0,0,0,0,0,0.0,0,0.0,5,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,81.80000000000001,73.09999999999992,0.1,8.699999999999985,99.99999999999997,True,0.4,1.4,False,0.0
953,1,1,0,0,0,2,1,6,0,0,0,0,0.0,0,0.0,4,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,82.20000000000002,73.39999999999992,0.1,8.799999999999985,99.99999999999997,True,0.4,1.1,False,0.0
985,4,6,0,0,0,3,0,6,0,0,1,1,1.0,0,0.0,7,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,82.60000000000002,73.69999999999992,0.1,8.899999999999984,99.99999999999997,True,0.4,2.0,False,0.0
596,4,7,0,1,0,2,1,5,0,0,1,1,1.0,0,0.0,5,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,83.00000000000003,73.99999999999991,0.1,8.999999999999984,99.99999999999997,True,0.4,1.4,False,0.0
1948,1,1,0,0,0,2,0,4,0,0,0,0,0.0,0,0.0,1,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,83.40000000000003,74.29999999999991,0.1,9.099999999999984,99.99999999999997,True,0.4,0.4,True,0.4
807,4,4,0,0,0,2,0,4,0,0,0,0,0.0,0,0.0,5,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,83.80000000000004,74.59999999999991,0.1,9.199999999999983,99.99999999999997,True,0.4,1.4,False,0.0
1869,2,3,0,0,0,3,0,5,0,0,0,0,0.0,0,0.0,1,441.9789516500023,320.26940216333605,334.4901300833335,519.0400634266656,1490.7982549266644,486.54936834333466,-75.27962290999767,1473.2631721666744,640.5388043266721,477.84304297619076,519.0400634266656,1146.7678884051265,304.09335521458416,-39.62085416315667,1473.2631721666744,t_1_roi,0.3,0.4,84.20000000000005,74.8999999999999,0.1,9.299999999999983,99.99999999999997,True,0.4,0.4,True,0.4
1754,8,20,59,30,32,1,1,6,0,0,5,6,1.2,3,33091.47,4,115.63502780999895,470.47036814999865,230.87328781333053,-91.545005496665,1914.8639297533355,214.37504843666284,449.36596500666565,385.4500926999965,940.9407362999973,329.8189825904722,-91.545005496665,1472.9722536564118,133.98440527291427,236.50840263508718,1472.9722536564118,t_5_roi,1.3,1.4000000000000001,85.60000000000005,76.1999999999999,0.1,9.399999999999983,99.99999999999997,True,1.4,1.1,False,0.0
1609,14,27,48,34,34,32,30,6,5,0,1,1,1.0,1,14620.207,1,15.439067029999931,665.8892093766652,374.21765757333117,199.3617271199992,1910.110542893333,182.98370661999616,398.8631586833308,51.463556766666436,1331.7784187533305,534.5966536761874,199.3617271199992,1469.3158022256407,114.3648166374976,209.92797825438464,1469.3158022256407,t_5_roi,1.3,1.4000000000000001,87.00000000000006,77.4999999999999,0.1,9.499999999999982,99.99999999999997,True,1.4,0.4,False,0.0
111,0,0,0,0,0,0,0,6,0,0,1,1,1.0,1,0.0,6,440.7421775800021,366.9651943366694,324.8105185566674,486.1694587066658,1572.0703724899972,430.536251646668,-81.47037297666475,1469.1405919333404,733.9303886733388,464.01502650952483,486.1694587066658,1209.2849019153825,269.0851572791675,-42.879143671928816,1469.1405919333404,t_1_roi,0.3,0.4,87.40000000000006,77.7999999999999,0.1,9.599999999999982,99.99999999999997,True,0.4,1.7,False,0.0
1971,3,3,1,0,0,0,0,5,0,0,1,1,1.0,1,0.0,5,440.7421775800021,366.9651943366694,324.8105185566674,486.1694587066658,1572.0703724899972,430.536251646668,-81.47037297666475,1469.1405919333404,733.9303886733388,464.01502650952483,486.1694587066658,1209.2849019153825,269.0851572791675,-42.879143671928816,1469.1405919333404,t_1_roi,0.3,0.4,87.80000000000007,78.0999999999999,0.1,9.699999999999982,99.99999999999997,True,0.4,1.4,False,0.0
570,9,22,7,8,14,2,1,3,0,0,3,4,1.333333333,1,4625.289000000001,4,140.0398706099968,562.0086916666678,241.57315317666325,-8.832602670000597,1909.79932403,346.8152424733299,420.8435668499978,466.7995686999893,1124.0173833333356,345.1045045380904,-8.832602670000597,1469.0764030999999,216.75952654583116,221.4966141315778,1469.0764030999999,t_5_roi,1.3,1.4000000000000001,89.20000000000007,79.39999999999989,0.1,9.799999999999981,99.99999999999997,True,1.4,1.1,False,0.0
1773,8,20,10,10,13,2,2,6,0,0,4,4,1.0,0,1902.6689999999999,7,227.08550065999768,734.4987275966687,396.4851911433306,179.7147628866678,1767.27397863,474.492815646664,501.95189148666765,756.9516688666589,1468.9974551933374,566.4074159190437,179.7147628866678,1359.441522023077,296.558009779165,264.18520604561456,1468.9974551933374,t_2_roi,0.5,0.6,89.80000000000007,79.89999999999989,0.1,9.89999999999998,99.99999999999997,True,0.6,2.0,False,0.0
1014,14,29,7,7,9,0,0,3,0,0,0,0,0.0,0,650.601,4,80.96935448333352,484.5879481433326,280.54826466666464,89.55259212000055,1909.68507111,471.37352023666466,228.34333322333214,269.8978482777784,969.1758962866652,400.78323523809235,89.55259212000055,1468.9885162384614,294.6084501479154,120.1807016964906,1468.9885162384614,t_5_roi,1.3,1.4000000000000001,91.20000000000007,81.19999999999989,0.1,9.99999999999998,99.99999999999997,True,1.4,1.1,False,0.0
1983,13,29,59,80,89,1,0,7,0,21,0,0,0.0,0,0.0,7,12.761586549998356,374.84709807666604,230.39258103333214,-45.92277666666541,1907.9510505366695,282.42706850666127,271.3462540266637,42.53862183332785,749.6941961533321,329.13225861904596,-45.92277666666541,1467.6546542589765,176.5169178166633,142.81381790877037,1467.6546542589765,t_5_roi,1.3,1.4000000000000001,92.60000000000008,82.49999999999989,0.1,10.09999999999998,99.99999999999997,True,1.4,2.0,False,0.0
876,14,30,5,15,20,5,0,6,0,0,0,0,0.0,0,10302.337,7,66.29078061666722,454.4153201166678,245.63236882000047,38.48691531000122,1904.8065385566674,439.28813483666494,204.18179411999927,220.9692687222241,908.8306402333355,350.90338402857213,38.48691531000122,1465.235798889744,274.55508427291556,107.46410216842067,1465.235798889744,t_5_roi,1.3,1.4000000000000001,94.00000000000009,83.79999999999988,0.1,10.19999999999998,99.99999999999997,True,1.4,2.0,False,0.0
