,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
1857,10,24,11,8,21,3,0,6,0,0,1,1,1.0,0,5335.346,0,795.6584523766655,925.9474840366638,725.6227873766675,763.1150053766638,1932.4460525999966,1021.9489016366638,718.7422162833318,2652.194841255552,1851.8949680733276,1036.6039819666678,763.1150053766638,1486.4969635384589,638.7180635229148,378.2853769912273,2652.194841255552,t_1_roi,0.3,0.4,26.599999999999984,20.60000000000002,0.1,5.999999999999995,99.99999999999997,True,0.4,0.1,False,0.0
218,8,20,5,5,7,0,0,5,0,0,4,4,1.0,1,13343.255,2,794.8870357533328,776.3378817466643,557.9393611800015,813.6254704533302,1709.163801256665,1023.6555393966652,723.1430822366639,2649.6234525111095,1552.6757634933285,797.056230257145,813.6254704533302,1314.74138558205,639.7847121229157,380.60162222982314,2649.6234525111095,t_1_roi,0.3,0.4,26.999999999999982,20.90000000000002,0.1,6.099999999999994,99.99999999999997,True,0.4,0.6,False,0.0
1098,9,17,9,20,18,2,2,7,0,0,5,5,1.0,1,3139.151,5,794.2831333000007,1107.2211169466664,795.8517598899997,1106.6990891333326,1843.319363666668,1067.8356419133356,910.3415111999992,2647.6104443333356,2214.4422338933327,1136.9310855571425,1106.6990891333326,1417.9379720512832,667.3972761958347,479.1271111578943,2647.6104443333356,t_1_roi,0.3,0.4,27.39999999999998,21.20000000000002,0.1,6.199999999999994,99.99999999999997,True,0.4,1.4,False,0.0
195,12,24,13,15,16,1,0,5,0,0,1,1,1.0,0,990.052,7,793.2843773333339,946.5184985433324,790.7424789666687,784.2559774533314,1996.691242696665,1052.8259640466651,776.7317398433328,2644.2812577777795,1893.0369970866648,1129.632112809527,784.2559774533314,1535.916340535896,658.0162275291657,408.806178864912,2644.2812577777795,t_1_roi,0.3,0.4,27.79999999999998,21.50000000000002,0.1,6.299999999999994,99.99999999999997,True,0.4,2.0,False,0.0
776,6,9,1,12,11,0,0,3,0,0,0,0,0.0,0,0.0,1,789.6648764299989,602.3898150666664,586.0388855966697,718.7313848399982,1633.782971843333,962.9331979133323,503.0259232599983,2632.216254766663,1204.7796301333328,837.1984079952425,718.7313848399982,1256.7561321871792,601.8332486958326,264.7504859263149,2632.216254766663,t_1_roi,0.3,0.4,28.199999999999978,21.800000000000022,0.1,6.399999999999993,99.99999999999997,True,0.4,0.4,True,0.4
1968,14,20,13,12,10,25,8,5,4,0,4,5,1.25,0,2989.355,4,287.98627175000183,1313.918892976667,922.1775730333355,1275.5814543566705,1880.117951510003,809.8464908000013,1049.63044334,959.9542391666728,2627.837785953334,1317.396532904765,1275.5814543566705,1446.2445780846176,506.1540567500008,552.4370754421053,2627.837785953334,t_2_roi,0.5,0.6,28.79999999999998,22.300000000000022,0.1,6.499999999999993,99.99999999999997,True,0.6,1.1,False,0.0
1971,3,3,1,0,0,0,0,5,0,0,1,1,1.0,1,0.0,5,786.3811590933315,654.8800441766657,563.6740420766672,735.9646877033321,1677.3618943066656,914.0935969533302,485.4672177666648,2621.270530311105,1309.7600883533314,805.2486315380961,735.9646877033321,1290.2783802358965,571.3084980958314,255.50906198245517,2621.270530311105,t_1_roi,0.3,0.4,29.199999999999978,22.600000000000023,0.1,6.5999999999999925,99.99999999999997,True,0.4,1.4,False,0.0
111,0,0,0,0,0,0,0,6,0,0,1,1,1.0,1,0.0,6,786.3811590933315,654.8800441766657,563.6740420766672,735.9646877033321,1677.3618943066656,914.0935969533302,485.4672177666648,2621.270530311105,1309.7600883533314,805.2486315380961,735.9646877033321,1290.2783802358965,571.3084980958314,255.50906198245517,2621.270530311105,t_1_roi,0.3,0.4,29.599999999999977,22.900000000000023,0.1,6.699999999999992,99.99999999999997,True,0.4,1.7,False,0.0
843,4,4,6,3,1,5,1,7,0,0,0,0,0.0,0,0.0,3,785.8286122966651,560.3634663566677,548.8260656500006,754.6458250866649,1573.5806355499985,950.8294805699983,451.94467382333227,2619.4287076555506,1120.7269327133354,784.037236642858,754.6458250866649,1210.446642730768,594.2684253562489,237.86561780175384,2619.4287076555506,t_1_roi,0.3,0.4,29.999999999999975,23.200000000000024,0.1,6.799999999999992,99.99999999999997,True,0.4,0.8,False,0.0
92,7,19,2,4,6,4,1,7,0,0,0,0,0.0,0,1243.509,4,784.8808706433324,570.7225385366678,519.174343910001,741.8318492033322,1551.793072796666,966.1989357399975,438.7264123933319,2616.269568811108,1141.4450770733356,741.6776341571443,741.8318492033322,1193.6869790743583,603.8743348374984,230.90863810175364,2616.269568811108,t_1_roi,0.3,0.4,30.399999999999974,23.500000000000025,0.1,6.8999999999999915,99.99999999999997,True,0.4,1.1,False,0.0
68,1,4,0,0,4,1,1,5,0,0,1,1,1.0,0,0.0,5,784.4444965699977,605.3587259599999,587.4455793200012,739.6856418499983,1595.220893663332,950.9334337699969,471.93480825666353,2614.814988566659,1210.7174519199998,839.2079704571447,739.6856418499983,1227.0929951256398,594.3333961062481,248.38674118771766,2614.814988566659,t_1_roi,0.3,0.4,30.799999999999972,23.800000000000026,0.1,6.999999999999991,99.99999999999997,True,0.4,1.4,False,0.0
917,2,8,0,0,0,1,1,5,0,0,1,1,1.0,0,0.0,5,784.4444965699977,605.3587259599999,587.4455793200012,739.6856418499983,1595.220893663332,950.9334337699969,471.93480825666353,2614.814988566659,1210.7174519199998,839.2079704571447,739.6856418499983,1227.0929951256398,594.3333961062481,248.38674118771766,2614.814988566659,t_1_roi,0.3,0.4,31.19999999999997,24.100000000000026,0.1,7.099999999999991,99.99999999999997,True,0.4,1.4,False,0.0
749,1,1,0,0,0,1,1,3,0,0,0,0,0.0,0,0.0,4,784.4444965699977,605.3587259599999,587.4455793200012,739.6856418499983,1595.220893663332,950.9334337699969,471.93480825666353,2614.814988566659,1210.7174519199998,839.2079704571447,739.6856418499983,1227.0929951256398,594.3333961062481,248.38674118771766,2614.814988566659,t_1_roi,0.3,0.4,31.59999999999997,24.400000000000027,0.1,7.19999999999999,99.99999999999997,True,0.4,1.1,False,0.0
1849,10,20,17,13,25,16,6,4,0,0,1,1,1.0,0,0.0,1,663.8822938900007,1300.9465594500007,1017.5708689400026,1175.523603413336,1973.2071736433356,979.45020635,889.0086011133341,2212.9409796333357,2601.8931189000014,1453.6726699142896,1175.523603413336,1517.851672033335,612.15637896875,467.89926374386005,2601.8931189000014,t_2_roi,0.5,0.6,32.19999999999997,24.900000000000027,0.1,7.29999999999999,99.99999999999997,True,0.6,0.4,False,0.0
675,11,25,4,9,12,89,10,3,0,0,1,1,1.0,1,2740.973,6,591.7515216233337,1296.6218899499995,956.1918253466696,1194.229451236667,1967.7356310300006,967.8406378366667,885.4143299899988,1972.505072077779,2593.243779899999,1365.9883219238138,1194.229451236667,1513.6427931000005,604.9003986479166,466.0075420999994,2593.243779899999,t_2_roi,0.5,0.6,32.79999999999997,25.400000000000027,0.1,7.39999999999999,99.99999999999997,True,0.6,1.7,False,0.0
52,1,2,0,0,0,0,0,4,0,0,2,2,1.0,1,0.0,7,777.3300765199997,642.4989641100002,538.6008320233353,729.3121885333327,1662.0697098166659,907.9621973899988,492.77272587999914,2591.100255066666,1284.9979282200004,769.4297600333363,729.3121885333327,1278.5151613974353,567.4763733687493,259.3540662526311,2591.100255066666,t_1_roi,0.3,0.4,33.19999999999997,25.700000000000028,0.1,7.499999999999989,99.99999999999997,True,0.4,2.0,False,0.0
360,3,4,3,1,1,0,0,3,0,0,0,0,0.0,0,0.0,2,773.6537361833307,590.7622569366663,574.9130133566673,727.6711786666648,1597.2625234433317,945.2028801666634,466.79279983999635,2578.845787277769,1181.5245138733326,821.3043047952391,727.6711786666648,1228.6634795717937,590.7518001041645,245.68042096841916,2578.845787277769,t_1_roi,0.3,0.4,33.599999999999966,26.00000000000003,0.1,7.599999999999989,99.99999999999997,True,0.4,0.6,False,0.0
192,1,1,3,1,1,1,0,4,0,0,1,1,1.0,0,0.0,7,773.6537361833307,590.7622569366663,574.9130133566673,727.6711786666648,1597.2625234433317,945.2028801666634,466.79279983999635,2578.845787277769,1181.5245138733326,821.3043047952391,727.6711786666648,1228.6634795717937,590.7518001041645,245.68042096841916,2578.845787277769,t_1_roi,0.3,0.4,33.999999999999964,26.30000000000003,0.1,7.699999999999989,99.99999999999997,True,0.4,2.0,False,0.0
1392,9,20,20,22,20,0,0,7,0,0,7,7,1.0,3,4147.012,6,770.4274549666687,885.7502335533331,571.8844019966677,880.523305459998,1897.6594099900005,1025.9293624866677,956.6208510199987,2568.0915165555625,1771.5004671066663,816.9777171380969,880.523305459998,1459.7380076846157,641.2058515541673,503.4846584315783,2568.0915165555625,t_1_roi,0.3,0.4,34.39999999999996,26.60000000000003,0.1,7.799999999999988,99.99999999999997,True,0.4,1.7,False,0.0
1698,6,11,0,0,0,3,1,8,0,0,0,0,0.0,0,0.9890000000000001,7,770.0509617199988,538.0242447633336,515.8855835766672,743.3651049666646,1539.9112636333325,934.7335065333317,426.85072709666565,2566.8365390666627,1076.0484895266673,736.9794051095246,743.3651049666646,1184.5471258717942,584.2084415833323,224.65827741929772,2566.8365390666627,t_1_roi,0.3,0.4,34.79999999999996,26.90000000000003,0.1,7.899999999999988,99.99999999999997,True,0.4,2.0,False,0.0
1566,5,9,0,2,2,3,1,7,0,0,0,0,0.0,0,0.0,7,770.0509617199988,538.0242447633336,515.8855835766672,743.3651049666646,1539.9112636333325,934.7335065333317,426.85072709666565,2566.8365390666627,1076.0484895266673,736.9794051095246,743.3651049666646,1184.5471258717942,584.2084415833323,224.65827741929772,2566.8365390666627,t_1_roi,0.3,0.4,35.19999999999996,27.20000000000003,0.1,7.999999999999988,99.99999999999997,True,0.4,2.0,False,0.0
1429,6,11,0,0,0,3,1,8,0,0,1,1,1.0,0,0.0,4,770.0509617199988,538.0242447633336,515.8855835766672,743.3651049666646,1539.9112636333325,934.7335065333317,426.85072709666565,2566.8365390666627,1076.0484895266673,736.9794051095246,743.3651049666646,1184.5471258717942,584.2084415833323,224.65827741929772,2566.8365390666627,t_1_roi,0.3,0.4,35.59999999999996,27.500000000000032,0.1,8.099999999999987,99.99999999999997,True,0.4,1.1,False,0.0
1169,4,10,0,0,1,5,1,7,0,0,1,1,1.0,1,0.0,1,768.1219204133326,591.0834865966681,493.80201963333457,747.1036383666659,1623.9225769999994,893.7810941766652,437.89375105,2560.4064013777756,1182.1669731933362,705.4314566190494,747.1036383666659,1249.1712130769226,558.6131838604157,230.4703952894737,2560.4064013777756,t_1_roi,0.3,0.4,35.99999999999996,27.800000000000033,0.1,8.199999999999987,99.99999999999997,True,0.4,0.4,True,0.4
1478,14,26,20,27,34,75,26,6,0,0,0,0,0.0,0,6.017,6,335.6196448500018,1280.044720386667,964.5378750300017,1019.469588816668,2004.4249092433365,759.6666012466658,961.5841991633324,1118.732149500006,2560.089440773334,1377.9112500428596,1019.469588816668,1541.8653148025664,474.7916257791661,506.0969469280697,2560.089440773334,t_2_roi,0.5,0.6,36.59999999999996,28.300000000000033,0.1,8.299999999999986,99.99999999999997,True,0.6,1.7,False,0.0
7,12,21,0,0,0,0,0,4,0,0,0,0,0.0,0,28.5,4,767.6838874500007,818.03813304,675.3691598233368,785.0802122099994,1786.479210683331,1018.4580805899975,606.7818226133309,2558.9462915000026,1636.07626608,964.8130854619097,785.0802122099994,1374.2147774487162,636.5363003687484,319.35885400701625,2558.9462915000026,t_1_roi,0.3,0.4,36.99999999999996,28.600000000000033,0.1,8.399999999999986,99.99999999999997,True,0.4,1.1,False,0.0
190,1,1,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,0,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,37.399999999999956,28.900000000000034,0.1,8.499999999999986,99.99999999999997,True,0.4,0.1,False,0.0
1097,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,2,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,37.799999999999955,29.200000000000035,0.1,8.599999999999985,99.99999999999997,True,0.4,0.6,False,0.0
998,1,1,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,4,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,38.19999999999995,29.500000000000036,0.1,8.699999999999985,99.99999999999997,True,0.4,1.1,False,0.0
1697,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,0.0,3,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,38.59999999999995,29.800000000000036,0.1,8.799999999999985,99.99999999999997,True,0.4,0.8,False,0.0
223,4,4,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,3,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,38.99999999999995,30.100000000000037,0.1,8.899999999999984,99.99999999999997,True,0.4,0.8,False,0.0
719,2,3,0,0,0,0,0,4,0,0,0,0,0.0,0,0.0,5,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,39.39999999999995,30.400000000000038,0.1,8.999999999999984,99.99999999999997,True,0.4,1.4,False,0.0
1688,1,1,1,0,0,1,0,4,0,0,0,0,0.0,0,0.0,1,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,39.79999999999995,30.70000000000004,0.1,9.099999999999984,99.99999999999997,True,0.4,0.4,True,0.4
169,0,0,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,1,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,40.199999999999946,31.00000000000004,0.1,9.199999999999983,99.99999999999997,True,0.4,0.4,True,0.4
140,2,2,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,1,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,40.599999999999945,31.30000000000004,0.1,9.299999999999983,99.99999999999997,True,0.4,0.4,True,0.4
143,1,6,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,0,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,40.99999999999994,31.60000000000004,0.1,9.399999999999983,99.99999999999997,True,0.4,0.1,False,0.0
702,2,4,0,0,0,0,0,4,0,0,0,0,0.0,0,0.0,3,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,41.39999999999994,31.90000000000004,0.1,9.499999999999982,99.99999999999997,True,0.4,0.8,False,0.0
1416,2,2,0,0,0,1,0,5,0,0,0,0,0.0,0,0.0,5,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,41.79999999999994,32.20000000000004,0.1,9.599999999999982,99.99999999999997,True,0.4,1.4,False,0.0
1710,3,5,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,6,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,42.19999999999994,32.500000000000036,0.1,9.699999999999982,99.99999999999997,True,0.4,1.7,False,0.0
969,1,1,0,0,0,0,0,6,0,0,1,1,1.0,0,0.0,1,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,42.59999999999994,32.80000000000003,0.1,9.799999999999981,99.99999999999997,True,0.4,0.4,True,0.4
1640,1,1,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,7,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,42.999999999999936,33.10000000000003,0.1,9.89999999999998,99.99999999999997,True,0.4,2.0,False,0.0
921,2,2,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,1,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,43.399999999999935,33.40000000000003,0.1,9.99999999999998,99.99999999999997,True,0.4,0.4,True,0.4
260,4,7,0,0,1,0,0,5,0,0,0,0,0.0,0,0.0,4,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,43.79999999999993,33.700000000000024,0.1,10.09999999999998,99.99999999999997,True,0.4,1.1,False,0.0
1422,4,9,0,0,0,0,0,6,0,0,0,0,0.0,0,1548.6589999999999,1,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,44.19999999999993,34.00000000000002,0.1,10.19999999999998,99.99999999999997,True,0.4,0.4,True,0.4
1343,1,1,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,2,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,44.59999999999993,34.30000000000002,0.1,10.29999999999998,99.99999999999997,True,0.4,0.6,False,0.0
556,1,5,0,0,1,1,0,4,0,0,0,0,0.0,0,2107.02,0,767.1388812333313,588.7185436899998,568.5698264766679,724.4121386466651,1588.1171280433325,930.9738168166637,460.8195802499968,2557.1296041111045,1177.4370873799996,812.2426092523827,724.4121386466651,1221.6285600333326,581.8586355104147,242.53662118420885,2557.1296041111045,t_1_roi,0.3,0.4,44.99999999999993,34.600000000000016,0.1,10.399999999999979,99.99999999999997,True,0.4,0.1,False,0.0
