,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,values,cost,final_coin,treatment,if_same,tmp_label
139,14,29,30,26,31,3,1,13,0,0,30,127,4.233333333,3,11374.688999999998,6,-1189.52,-837.331,-690.4780000000002,-206.903,134.481,101.839,49.9289,0.0,0.1,0.1,1.7,False,0.0
140,2,2,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,1,499.49300000000005,171.15,357.8730000000001,714.2460000000002,923.684,420.456,130.80700000000002,499.49300000000005,0.4,0.4,0.4,True,0.4
141,14,27,219,278,282,18,3,3,0,0,11,17,1.545454545,5,19247.804,7,-2096.36,-328.982,-1083.52,-172.11700000000005,-1165.18,-890.0160000000002,952.031,0.0,0.1,0.1,2.0,False,0.0
142,11,26,6,5,7,6,0,4,0,0,26,41,1.5769230769999998,3,2126.269,2,-577.884,-257.926,-383.74,-88.5688,385.617,43.8741,152.156,0.0,0.1,0.1,0.6,False,0.0
143,1,6,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,0,471.444,237.487,398.654,691.763,926.914,500.802,132.094,471.444,0.4,0.4,0.1,False,0.0
144,14,30,10,12,15,7,7,8,0,0,30,218,7.266666667000001,4,734.513,0,-1273.94,-1562.01,-1246.12,-80.9812,183.645,-427.923,-45.0759,0.0,0.1,0.1,0.1,True,0.1
145,1,7,0,0,0,0,0,8,0,0,1,1,1.0,1,0.0,3,412.052,74.4372,269.444,612.883,998.276,416.458,32.0154,412.052,0.4,0.4,0.8,False,0.0
146,14,30,7,7,26,0,0,6,0,0,30,646,21.53333333,22,6731.026,5,-3119.01,-3018.2,-3081.85,-466.069,-466.507,-805.345,-1416.26,0.0,0.1,0.1,1.4,False,0.0
147,13,29,6,5,5,0,0,5,0,0,28,107,3.821428571,2,3461.816,5,-746.046,-607.75,-595.981,196.592,3.69782,334.851,-126.52,0.0,0.1,0.1,1.4,False,0.0
148,8,8,17,12,7,0,0,9,0,0,4,9,2.25,4,5576.7390000000005,3,469.423,-87.4599,-240.038,426.795,760.943,152.795,272.866,469.423,0.4,0.4,0.8,False,0.0
149,14,30,33,32,34,8,0,4,0,0,30,41,1.3666666669999998,2,2456.5789999999997,3,-1174.8,-972.154,-258.259,-886.253,252.786,-336.376,461.36800000000005,0.0,0.1,0.1,0.8,False,0.0
150,14,30,18,21,17,0,0,5,0,0,30,33,1.1,1,10212.23,5,-950.042,-602.413,-300.291,-523.785,162.845,-229.258,239.253,0.0,0.1,0.1,1.4,False,0.0
151,14,30,47,38,56,3,0,10,0,0,27,28,1.037037037,0,4142.9220000000005,4,-1522.63,-327.202,-498.41,-530.2669999999998,-47.9745,-617.938,640.863,0.0,0.1,0.1,1.1,False,0.0
152,14,30,20,14,24,3,1,8,236,1,5,8,1.6,2,0.0,1,-388.75,-283.656,-329.98,1013.87,1689.28,-216.854,196.135,1689.28,1.4000000000000001,1.4,0.4,False,0.0
153,14,30,5,6,6,4,0,7,0,0,30,211,7.033333333,2,3100.937,6,-1280.48,-1518.62,-1202.04,-63.9571,127.981,-198.615,-421.963,0.0,0.1,0.1,1.7,False,0.0
154,0,0,0,0,0,0,0,9,0,0,0,0,0.0,0,7106.704000000001,7,415.449,209.937,306.918,704.7460000000002,853.655,543.6,77.8078,415.449,0.4,0.4,2.0,False,0.0
155,5,10,2,1,1,7,3,5,0,0,1,2,2.0,1,0.0,0,476.435,110.972,137.861,607.6619999999998,903.203,213.437,-102.425,476.435,0.4,0.4,0.1,False,0.0
156,14,30,61,43,53,5,0,4,0,0,28,38,1.357142857,0,14529.806999999999,4,-1575.02,-217.198,-860.4689999999998,-888.977,-156.767,-647.7230000000002,338.73800000000006,0.0,0.1,0.1,1.1,False,0.0
157,14,30,87,94,137,494,345,5,4521,46,2,2,1.0,0,0.0,1,-377.8,348.231,-462.588,2497.24,432.253,-711.841,1138.54,2497.24,1.1,1.1,0.4,False,0.0
158,11,17,64,44,46,2,0,6,0,0,7,12,1.714285714,4,23125.121,0,-649.85,165.675,-521.867,-456.835,759.2180000000002,-103.609,181.881,0.0,0.1,0.1,0.1,True,0.1
159,10,25,0,0,12,24,10,3,0,0,23,41,1.782608696,4,4795.315,7,-404.252,653.895,-314.392,262.366,665.0189999999999,100.921,572.8430000000002,653.895,0.6,0.6,2.0,False,0.0
160,10,26,5,5,9,8,3,3,0,0,0,0,0.0,0,482.82,4,161.458,330.5780000000001,539.234,633.418,1195.17,541.507,241.577,1195.17,1.4000000000000001,1.4,1.1,False,0.0
161,14,30,143,146,173,98,64,5,0,0,0,0,0.0,0,11930.9,2,-1759.97,19.4854,-423.23,909.616,-825.063,-1146.64,1166.05,909.616,1.1,1.1,0.6,False,0.0
162,14,30,22,21,27,68,17,22,2865,0,0,0,0.0,0,0.0,2,-583.495,57.22,-104.793,971.933,1642.65,-176.71,763.072,1642.65,1.4000000000000001,1.4,0.6,False,0.0
163,10,26,11,24,45,9,3,5,0,0,6,8,1.333333333,3,7678.272,0,-115.664,357.478,-127.403,-53.5648,1167.14,376.122,289.516,1167.14,1.4000000000000001,1.4,0.1,False,0.0
164,8,12,17,9,7,8,4,9,0,0,3,3,1.0,0,0.0,5,386.246,237.699,416.452,683.7239999999998,927.503,394.218,328.374,386.246,0.4,0.4,1.4,False,0.0
165,14,30,204,143,179,488,194,10,9,5,12,13,1.083333333,1,9634.648000000001,1,-1131.25,404.155,-492.365,3001.74,-942.068,-1274.47,1226.27,3001.74,1.1,1.1,0.4,False,0.0
166,3,9,0,0,1,1,0,13,0,0,1,1,1.0,0,0.0,5,315.016,46.0042,261.07,634.78,878.002,494.091,122.553,315.016,0.4,0.4,1.4,False,0.0
167,14,30,14,17,16,47,25,5,0,0,30,64,2.133333333,1,2775.203,0,-968.602,-244.672,-369.6,-282.307,-182.574,-444.221,220.74,0.0,0.1,0.1,0.1,True,0.1
168,2,10,21,17,34,11,11,3,0,0,8,16,2.0,4,2631.6,0,355.925,456.654,-174.51,322.562,936.512,-142.701,395.508,355.925,0.4,0.4,0.1,False,0.0
169,0,0,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,1,503.331,178.204,303.909,726.6419999999998,876.633,427.225,117.914,503.331,0.4,0.4,0.4,True,0.4
170,14,30,2,18,43,3,0,6,0,0,11,15,1.363636364,1,721.078,5,-676.5310000000002,92.6542,-216.721,-478.267,792.064,400.975,-171.56900000000005,0.0,0.1,0.1,1.4,False,0.0
171,14,30,20,22,26,159,127,10,10,7,30,343,11.43333333,2,9630.164,7,-1089.31,-1063.59,-2022.48,2110.1,260.045,-757.49,368.61,2110.1,1.1,1.1,2.0,False,0.0
172,4,13,1,3,11,25,20,4,0,0,5,5,1.0,0,7044.451,6,-150.691,742.1110000000001,381.164,533.44,1030.01,436.649,665.547,742.1110000000001,0.6,0.6,1.7,False,0.0
173,14,30,6,18,20,1,0,4,0,0,30,93,3.1,3,22578.139,2,-843.784,-816.289,-625.275,-416.043,15.0403,-125.276,-200.503,0.0,0.1,0.1,0.6,False,0.0
174,6,16,2,1,2,4,4,11,0,0,0,0,0.0,0,9.002,4,379.453,332.639,432.042,620.319,842.122,516.506,315.777,379.453,0.4,0.4,1.1,False,0.0
175,13,26,23,14,12,219,90,5,23,0,19,38,2.0,5,13421.868999999999,7,-555.474,329.76,49.8623,1533.49,789.545,-105.607,1167.31,1533.49,1.1,1.1,2.0,False,0.0
176,14,30,110,112,87,13,1,10,654,1,9,19,2.111111111,3,6527.683000000001,5,-1739.29,-20.4403,-720.8989999999999,730.072,-43.0369,-871.029,716.5989999999998,0.0,0.1,0.1,1.4,False,0.0
177,14,30,16,12,8,0,0,3,0,0,30,54,1.8,1,1800.001,6,-1094.18,-724.975,-735.5039999999998,-370.824,-75.1543,-427.644,-69.935,0.0,0.1,0.1,1.7,False,0.0
178,14,30,62,104,131,283,136,9,0,0,4,4,1.0,1,12573.677,0,-1249.99,671.355,-100.791,1508.55,87.0871,-927.489,1375.81,1508.55,1.1,1.1,0.1,False,0.0
179,14,30,11,8,8,7,3,4,0,0,30,78,2.6,5,3876.2870000000003,2,-1000.29,-962.406,-633.674,-510.461,-33.0178,-364.467,-0.21511,0.0,0.1,0.1,0.6,False,0.0
180,14,28,18,12,13,19,3,4,0,0,0,0,0.0,0,1907.4920000000002,3,-175.859,362.202,537.906,459.829,1175.51,440.96,373.726,1175.51,1.4000000000000001,1.4,0.8,False,0.0
181,7,9,20,19,11,17,8,9,0,0,1,1,1.0,1,0.0,1,268.776,573.327,594.533,718.175,1247.44,249.655,605.612,1247.44,1.4000000000000001,1.4,0.4,False,0.0
182,5,10,5,6,6,5,0,9,0,0,4,6,1.5,0,0.0,2,352.783,-99.5967,34.4834,577.328,752.284,316.159,146.36,352.783,0.4,0.4,0.6,False,0.0
183,14,30,35,22,23,1,0,4,0,0,18,23,1.277777778,0,2664.0440000000003,1,-641.499,17.3226,-304.512,-369.515,531.512,-189.547,600.625,0.0,0.1,0.1,0.4,False,0.0
184,14,29,15,22,38,1,0,18,0,0,27,78,2.888888889,1,12454.6,6,-1067.76,-404.191,-818.5160000000002,-264.421,-26.7604,-421.486,84.4774,0.0,0.1,0.1,1.7,False,0.0
185,11,25,13,20,35,19,4,7,109,7,9,14,1.5555555559999998,0,19569.795,4,231.413,-15.5823,-521.5930000000002,2096.22,1762.84,245.133,356.931,2096.22,1.1,1.1,1.1,True,1.1
186,14,20,37,27,20,2,1,13,0,0,11,68,6.181818182000001,2,4244.127,1,-437.782,-374.25,-527.855,26.2869,811.487,284.849,166.725,0.0,0.1,0.1,0.4,False,0.0
187,11,26,14,17,27,0,0,5,0,0,15,21,1.4,3,0.0,5,-276.23400000000004,95.1709,-316.597,12.5688,651.738,300.171,205.8,0.0,0.1,0.1,1.4,False,0.0
188,14,30,35,45,54,121,7,17,456,7,0,0,0.0,0,4.887,6,28.0139,265.438,-224.97,2149.95,1782.9,-407.068,1319.91,2149.95,1.1,1.1,1.7,False,0.0
189,14,29,25,22,17,40,30,9,0,0,0,0,0.0,0,0.0,6,-541.47,741.721,438.127,427.062,1145.56,254.102,885.2489999999998,741.721,0.6,0.6,1.7,False,0.0
190,1,1,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,0,498.596,253.396,353.2519999999999,711.3560000000001,892.3330000000002,499.862,118.495,498.596,0.4,0.4,0.1,False,0.0
191,5,5,13,14,8,21,2,14,0,0,3,4,1.333333333,1,2415.324,4,54.8044,19.5533,54.1781,587.887,901.846,155.791,295.03,0.0,0.1,0.1,1.1,False,0.0
192,1,1,3,1,1,1,0,4,0,0,1,1,1.0,0,0.0,7,524.246,202.518,398.679,703.86,965.283,371.351,122.465,524.246,0.4,0.4,2.0,False,0.0
193,12,20,5,4,4,31,16,4,56,140,0,0,0.0,0,0.0,5,638.432,350.196,277.832,2238.92,1798.15,539.747,753.9839999999998,2238.92,1.1,1.1,1.4,False,0.0
194,5,8,2,5,3,3,0,24,0,0,0,0,0.0,0,0.0,4,322.039,107.383,304.374,666.2669999999998,852.6560000000002,428.935,252.979,322.039,0.4,0.4,1.1,False,0.0
195,12,24,13,15,16,1,0,5,0,0,1,1,1.0,0,990.052,7,106.652,21.6197,216.623,391.076,1019.13,528.288,367.302,1019.13,1.4000000000000001,1.4,2.0,False,0.0
196,13,29,15,13,22,864,22,19,0,0,0,0,0.0,0,689.8760000000001,0,-759.314,531.285,505.44,853.8689999999998,847.2260000000001,169.481,1009.0,531.285,0.6,0.6,0.1,False,0.0
197,14,27,56,47,53,7,1,23,0,0,8,8,1.0,0,40157.382000000005,5,-1343.31,89.6185,-493.977,-378.196,382.296,-718.574,656.2,0.0,0.1,0.1,1.4,False,0.0
198,13,29,53,42,48,10,7,4,0,0,21,31,1.476190476,3,8822.686,7,-1073.48,423.383,-361.657,-618.913,373.884,-390.99300000000005,387.442,423.383,0.6,0.6,2.0,False,0.0
199,3,3,2,1,0,0,0,9,0,0,2,2,1.0,0,545.196,0,378.211,23.9548,251.008,609.461,854.73,422.534,155.21200000000005,378.211,0.4,0.4,0.1,False,0.0
200,14,30,61,62,67,18,7,5,0,0,4,5,1.25,0,10440.071,5,-1212.45,524.732,-336.821,-466.386,555.759,-576.534,320.307,524.732,0.6,0.6,1.4,False,0.0
201,2,6,0,4,3,50,25,10,0,0,4,6,1.5,1,0.0,5,-138.368,699.977,104.39,586.155,1078.35,295.06,376.226,699.977,0.6,0.6,1.4,False,0.0
202,14,30,120,116,144,186,129,11,22568,9,1,2,2.0,0,2.003,4,-869.8560000000001,-66.4995,-600.169,3331.48,-128.20600000000002,-771.7389999999998,1263.31,3331.48,1.1,1.1,1.1,True,1.1
203,4,7,0,0,0,2,1,9,0,0,6,6,1.0,0,0.0,0,297.018,122.495,75.902,569.212,807.6139999999998,533.42,215.291,297.018,0.4,0.4,0.1,False,0.0
204,14,29,11,10,8,1,0,5,0,0,29,144,4.965517241000001,2,786.045,3,-781.071,-705.707,-623.391,110.549,66.472,258.329,-32.6617,0.0,0.1,0.1,0.8,False,0.0
205,8,14,33,21,16,22,4,9,0,0,3,3,1.0,0,0.0,4,232.552,190.849,461.32,375.74,1124.54,395.875,730.426,1124.54,1.4000000000000001,1.4,1.1,False,0.0
206,3,6,0,0,6,4,0,8,0,0,0,0,0.0,0,0.0,7,425.121,163.547,370.895,616.69,1028.41,543.8240000000002,98.8177,425.121,0.4,0.4,2.0,False,0.0
207,5,18,3,7,21,8,2,5,0,0,0,0,0.0,0,0.0,4,363.601,278.018,421.203,558.065,1196.42,553.115,324.88,1196.42,1.4000000000000001,1.4,1.1,False,0.0
208,14,30,58,60,44,17,17,4,0,0,2,2,1.0,0,23130.129,1,-1137.21,356.481,-259.514,-297.099,668.416,-482.262,411.329,0.0,0.1,0.1,0.4,False,0.0
209,14,30,64,77,82,164,125,8,0,0,4,6,1.5,2,2032.435,2,-1448.43,651.262,-97.5626,798.669,553.554,-730.433,963.713,651.262,0.6,0.6,0.6,True,0.6
210,14,30,63,87,101,171,112,7,1549,0,30,322,10.73333333,6,15240.406,2,-1820.05,-1190.97,-2326.32,1015.08,-269.127,-896.075,188.375,1015.08,1.1,1.1,0.6,False,0.0
211,14,30,26,25,42,30,0,12,4,1,28,50,1.785714286,4,7269.036999999999,1,-983.235,-663.262,-582.929,-97.9303,18.3923,-317.931,129.649,0.0,0.1,0.1,0.4,False,0.0
212,13,23,4,5,5,9,0,4,21,0,1,1,1.0,0,0.0,5,-229.116,-133.391,9.22836,750.038,1182.73,341.517,202.617,1182.73,1.4000000000000001,1.4,1.4,True,1.4
213,12,27,6,5,13,1349,1290,7,0,0,6,10,1.6666666669999999,2,686.36,6,-420.006,817.9789999999998,573.1990000000002,1449.53,978.707,208.404,881.0889999999998,1449.53,1.1,1.1,1.7,False,0.0
214,14,30,11,12,13,6,2,6,0,0,30,159,5.3,6,6501.706999999999,4,-1192.49,-1514.61,-925.695,-242.306,-5.24656,80.6692,108.387,0.0,0.1,0.1,1.1,False,0.0
215,14,29,4,6,13,9,0,5,0,0,28,59,2.107142857,2,3572.614,6,-893.581,-531.2769999999998,-562.2869999999998,-246.067,-52.1207,-100.737,-113.545,0.0,0.1,0.1,1.7,False,0.0
216,14,30,66,59,63,4,1,5,0,1,30,305,10.16666667,2,16936.333,2,-1909.45,-1279.3,-2860.62,-171.611,-151.50799999999995,-714.2560000000002,-350.3780000000001,0.0,0.1,0.1,0.6,False,0.0
217,11,26,24,22,46,1,0,11,0,0,13,21,1.615384615,4,0.0,1,-633.145,-117.739,-732.78,-381.663,780.056,343.773,351.096,0.0,0.1,0.1,0.4,False,0.0
218,8,20,5,5,7,0,0,5,0,0,4,4,1.0,1,13343.255,2,411.256,108.506,144.44299999999996,582.14,920.894,480.889,450.41,411.256,0.4,0.4,0.6,False,0.0
219,14,30,68,57,66,10,3,3,0,0,1,1,1.0,0,0.0,3,-1140.26,377.822,-406.886,-599.479,1069.59,-612.878,379.662,1069.59,1.4000000000000001,1.4,0.8,False,0.0
220,1,1,0,0,0,3,2,16,0,0,1,3,3.0,1,0.0,0,186.942,15.4551,-266.896,726.43,752.289,131.539,-52.4585,0.0,0.1,0.1,0.1,True,0.1
221,14,30,15,15,14,679,666,18,6,16,20,23,1.15,0,4.2589999999999995,0,8.020660000000001,374.377,28.0351,2499.02,785.591,-322.236,1092.95,2499.02,1.1,1.1,0.1,False,0.0
222,11,21,5,17,17,16,6,3,0,0,8,12,1.5,7,2826.478,4,-49.0864,-675.388,-338.88199999999995,-135.986,790.9169999999998,273.562,494.359,0.0,0.1,0.1,1.1,False,0.0
223,4,4,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,3,439.22,145.097,357.958,679.812,922.39,473.49300000000005,160.153,439.22,0.4,0.4,0.8,False,0.0
224,14,30,5,4,9,59,22,11,0,0,30,36,1.2,1,7724.96,1,-1147.3,-173.875,-194.656,-156.377,96.2816,-372.764,779.346,0.0,0.1,0.1,0.4,False,0.0
225,7,19,7,4,6,15,12,7,114,2,1,1,1.0,0,173.74200000000002,7,423.895,253.124,-150.81799999999996,1719.46,2196.89,462.809,698.442,2196.89,1.4000000000000001,1.4,2.0,False,0.0
226,14,30,18,20,32,3,2,2,0,0,2,2,1.0,0,3822.776,4,-228.916,7.45712,-23.6138,-14.5407,891.868,-18.5697,230.541,0.0,0.1,0.1,1.1,False,0.0
227,8,23,17,9,13,7,3,6,11,0,4,8,2.0,0,17424.214,5,-52.2378,-2.11388,-240.258,680.7,928.035,33.3086,258.274,0.0,0.1,0.1,1.4,False,0.0
228,5,13,40,38,45,50,29,4,161,59,2,2,1.0,0,0.0,3,388.507,515.2,-66.2042,2103.94,1777.26,19.7922,1031.85,2103.94,1.1,1.1,0.8,False,0.0
229,8,18,31,44,64,14,12,17,7,1,1,1,1.0,0,23045.927000000003,6,-132.221,611.659,-199.686,685.5239999999999,1212.78,-423.282,1061.61,611.659,0.6,0.6,1.7,False,0.0
230,9,13,15,7,5,15,2,18,0,0,9,13,1.4444444440000002,1,4569.8240000000005,7,32.0165,-87.678,-203.354,420.237,798.9119999999998,124.585,472.546,0.0,0.1,0.1,2.0,False,0.0
231,14,29,42,43,61,30,22,5,0,0,29,38,1.310344828,1,7660.675,7,-1276.28,93.4095,-229.424,-614.913,75.5534,-816.7510000000002,768.9789999999998,0.0,0.1,0.1,2.0,False,0.0
232,14,30,114,170,187,664,564,4,1,0,5,5,1.0,0,4040.8340000000003,3,-1882.33,56.8706,-375.826,1549.5,-914.853,-1477.76,932.393,1549.5,1.1,1.1,0.8,False,0.0
233,4,4,23,11,7,0,0,3,0,0,2,5,2.5,1,0.0,1,583.0,29.4987,3.23409,603.13,794.426,-39.5172,-7.1833,583.0,0.4,0.4,0.4,True,0.4
234,4,8,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,6,423.491,237.901,356.291,646.0419999999998,988.949,550.7180000000002,140.537,423.491,0.4,0.4,1.7,False,0.0
235,14,30,8,8,12,1,0,5,0,0,30,56,1.8666666669999998,2,6659.249,6,-1104.21,-781.929,-678.567,-395.604,-21.1704,-254.456,-127.36,0.0,0.1,0.1,1.7,False,0.0
236,13,29,16,18,26,11,1,5,0,0,7,8,1.142857143,1,3189.61,2,-416.64,-7.96958,-20.6873,-22.7642,842.365,354.379,340.456,0.0,0.1,0.1,0.6,False,0.0
237,8,24,0,11,71,5,0,8,0,0,0,0,0.0,0,0.0,0,-124.399,562.903,154.547,233.653,970.062,346.046,765.643,562.903,0.6,0.6,0.1,False,0.0
238,14,30,15,18,27,7,0,46,0,0,30,173,5.766666667000001,6,1833.809,5,-1465.53,-1720.08,-1038.8,-342.97,18.5148,-250.017,-187.523,0.0,0.1,0.1,1.4,False,0.0
239,13,28,17,17,26,2,2,6,0,0,19,55,2.894736842,0,4866.556,7,-905.625,13.2876,-560.8380000000002,112.129,288.457,24.7017,33.7546,0.0,0.1,0.1,2.0,False,0.0
240,14,30,4,3,7,2,0,13,0,0,29,39,1.3448275859999999,1,150.387,2,-976.55,-633.394,-488.036,-334.13199999999995,162.812,-170.36900000000003,113.639,0.0,0.1,0.1,0.6,False,0.0
241,14,30,118,125,141,393,75,11,34,0,22,32,1.454545455,1,11315.313,3,-2035.83,-306.918,-753.373,1570.86,-1303.47,-1262.7,816.3539999999998,1570.86,1.1,1.1,0.8,False,0.0
242,14,28,50,47,50,2,0,5,7,0,8,13,1.625,1,0.0,3,-1004.94,100.238,77.6013,-203.267,677.61,-292.37,420.706,0.0,0.1,0.1,0.8,False,0.0
243,14,30,6,7,9,2,0,12,0,0,30,182,6.066666667000001,10,2823.8990000000003,0,-2432.95,-2811.54,-1438.99,-482.58,-367.956,-153.513,-837.622,0.0,0.1,0.1,0.1,True,0.1
244,14,30,48,43,62,4,1,9,0,0,13,27,2.076923077,0,9857.631,7,-1414.26,18.2095,-330.957,-414.002,513.724,-393.768,671.187,0.0,0.1,0.1,2.0,False,0.0
245,3,6,2,1,0,15,3,5,0,0,0,0,0.0,0,0.0,7,352.361,463.447,509.699,718.923,1194.74,433.816,177.144,1194.74,1.4000000000000001,1.4,2.0,False,0.0
246,4,4,0,0,0,0,0,18,0,0,2,7,3.5,2,0.0,4,174.77599999999995,-19.822,-348.777,761.0830000000002,835.832,27.6046,58.6059,0.0,0.1,0.1,1.1,False,0.0
247,1,1,3,1,1,3,3,6,0,0,0,0,0.0,0,0.0,3,441.329,398.51,464.139,692.673,896.811,393.83,116.945,441.329,0.4,0.4,0.8,False,0.0
248,5,9,0,3,4,7,1,27,0,0,2,2,1.0,1,0.0,6,292.907,-3.16181,94.2625,562.309,909.352,294.712,179.69,292.907,0.4,0.4,1.7,False,0.0
249,14,30,12,10,12,7,5,4,0,0,30,42,1.4,0,5157.948,0,-1159.69,-490.199,-428.634,-416.225,127.057,-295.971,480.108,0.0,0.1,0.1,0.1,True,0.1
250,14,30,37,44,53,10,6,8,0,0,29,38,1.310344828,3,1692.1779999999999,4,-1195.64,-277.457,-431.21,-912.152,157.55700000000004,-407.567,855.8919999999998,0.0,0.1,0.1,1.1,False,0.0
251,14,30,104,96,129,131,7,10,0,0,27,62,2.296296296,7,5851.904,0,-2152.22,-1018.91,-1216.15,-478.807,-1581.6,-719.429,664.3839999999999,0.0,0.1,0.1,0.1,True,0.1
252,7,16,1,4,8,0,0,8,0,0,3,6,2.0,0,15.947000000000001,5,403.519,-47.7267,-158.011,540.388,695.1189999999998,349.575,102.364,403.519,0.4,0.4,1.4,False,0.0
253,12,26,2,5,8,0,0,3,0,0,2,2,1.0,0,3410.147,1,120.254,16.1911,144.47899999999996,325.372,880.6610000000002,436.75,120.631,0.0,0.1,0.1,0.4,False,0.0
254,14,30,16,32,65,3,0,5,11,0,25,47,1.88,1,4757.108,4,-1401.28,36.7054,-776.7919999999998,-611.661,163.17,-225.66,253.346,0.0,0.1,0.1,1.1,False,0.0
255,12,27,209,118,100,12,8,7,0,0,27,49,1.814814815,0,7209.501,0,-2069.93,-168.28799999999995,-663.975,-81.7994,-1482.74,-1205.81,988.668,0.0,0.1,0.1,0.1,True,0.1
256,14,30,19,15,18,0,0,7,0,0,30,369,12.3,10,5096.668,7,-3044.95,-3003.53,-2980.02,-535.7719999999998,-287.468,-675.581,-1039.67,0.0,0.1,0.1,2.0,False,0.0
257,12,24,2,3,7,346,260,10,0,0,0,0,0.0,0,0.0,6,-341.596,901.331,641.854,1707.1,1118.99,443.362,1177.01,1707.1,1.1,1.1,1.7,False,0.0
258,14,30,75,91,114,1,1,4,0,0,30,221,7.3666666670000005,9,11186.817,0,-2800.17,-2223.99,-1676.89,-912.017,-903.848,-687.689,-690.545,0.0,0.1,0.1,0.1,True,0.1
259,14,30,3,3,6,1,0,6,0,0,30,30,1.0,1,475.00699999999995,3,-1061.8,-697.0239999999999,-388.05300000000005,-433.3130000000001,236.44,-99.9154,39.7961,0.0,0.1,0.1,0.8,False,0.0
260,4,7,0,0,1,0,0,5,0,0,0,0,0.0,0,0.0,4,429.832,237.901,365.636,650.239,964.191,545.591,164.851,429.832,0.4,0.4,1.1,False,0.0
261,14,30,19,26,39,24,13,3,0,0,22,24,1.0909090909999999,0,15461.917,2,-1011.02,543.3,-438.407,-207.605,673.063,-330.898,532.7719999999998,543.3,0.6,0.6,0.6,True,0.6
262,3,6,1,0,0,10,0,12,0,0,2,2,1.0,0,0.0,4,339.801,61.1535,209.926,619.896,964.879,490.264,69.3438,339.801,0.4,0.4,1.1,False,0.0
263,11,23,4,3,6,15,11,6,0,0,9,9,1.0,4,718.824,1,-43.2469,531.914,44.8283,483.538,1172.68,414.978,636.7180000000002,1172.68,1.4000000000000001,1.4,0.4,False,0.0
264,2,6,10,5,13,7,1,4,0,0,3,3,1.0,0,0.0,0,446.882,174.352,419.697,597.596,1072.01,326.369,203.305,446.882,0.4,0.4,0.1,False,0.0
265,11,25,15,14,20,15,3,9,4,0,7,13,1.857142857,0,0.0,1,-304.467,66.3965,-249.17,557.886,750.706,335.657,266.326,0.0,0.1,0.1,0.4,False,0.0
266,14,30,53,54,68,4,0,7,0,0,24,26,1.083333333,1,5678.375,7,-1563.35,217.843,-612.895,-876.3960000000002,206.098,-778.421,89.0274,0.0,0.1,0.1,2.0,False,0.0
267,14,30,70,67,80,308,98,7,6,1,30,228,7.6,23,9760.418,6,-2199.41,-2445.82,-2249.85,709.434,-883.33,-1074.53,-384.837,0.0,0.1,0.1,1.7,False,0.0
268,14,30,36,34,49,23,0,11,0,0,21,120,5.714285714,7,6098.191999999999,0,-1314.6,-1541.05,-1130.38,-470.89,-137.048,-14.4202,164.33700000000005,0.0,0.1,0.1,0.1,True,0.1
269,13,26,2,8,7,2,1,21,0,0,18,20,1.111111111,1,3682.0359999999996,0,-645.056,-128.19799999999998,-286.026,63.9446,512.925,135.04,259.895,0.0,0.1,0.1,0.1,True,0.1
270,2,3,0,0,0,35,22,4,0,0,1,1,1.0,1,0.0,2,96.7927,843.323,590.836,730.655,1225.47,350.505,440.821,843.323,0.6,0.6,0.6,True,0.6
271,1,1,0,0,0,0,0,13,0,0,1,3,3.0,0,0.0,3,211.639,-60.0574,-144.97299999999996,832.247,705.247,280.135,-109.305,832.247,1.1,1.1,0.8,False,0.0
272,14,29,64,62,63,53,31,3,0,0,29,71,2.448275862,3,7747.232,5,-1329.23,-177.34099999999995,-740.393,-632.102,-123.078,-523.117,220.141,0.0,0.1,0.1,1.4,False,0.0
273,14,30,103,100,122,1,0,5,0,0,30,462,15.4,7,14790.45,5,-3186.89,-2055.44,-2754.19,-807.6089999999998,-1508.85,-1113.0,-393.099,0.0,0.1,0.1,1.4,False,0.0
274,0,1,0,0,0,0,0,9,9,0,1,6,6.0,1,0.0,0,-34.241,-291.101,-547.867,957.808,829.743,339.701,-149.002,957.808,1.1,1.1,0.1,False,0.0
275,9,24,0,1,1,318,146,14,0,0,19,30,1.5789473680000001,8,0.0,3,-786.061,-592.097,-530.8290000000002,910.525,288.781,-132.017,936.138,910.525,1.1,1.1,0.8,False,0.0
276,1,4,0,0,0,6,2,3,0,0,1,1,1.0,0,0.0,4,493.081,229.262,377.219,673.0319999999998,1030.53,341.1980000000001,31.3917,493.081,0.4,0.4,1.1,False,0.0
277,14,30,72,68,74,167,69,5,0,0,13,21,1.615384615,1,0.0,4,-1377.64,670.573,-415.285,206.229,192.971,-805.9630000000002,724.0310000000002,670.573,0.6,0.6,1.1,False,0.0
278,14,30,6,8,13,40,14,16,0,0,30,32,1.066666667,1,137.0,7,-1242.89,-271.06,-223.216,-190.944,195.347,-375.085,642.284,0.0,0.1,0.1,2.0,False,0.0
