c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,ID,A1_value_gain,A2_value_gain,A3_value_gain,A4_value_gain,A5_value_gain,A6_value_gain,A7_value_gain
14,30,14,17,16,47,25,5,0,0,30,64,2.133333333,1,2775.203,0,167,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
2,10,21,17,34,11,11,3,0,0,8,16,2,4,2631.6,0,168,124.8898526,436.8222744,323.3044797,932.4725869,-375.3436775,299.7999742,517.2332925
0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,1,169,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,2,18,43,3,0,6,0,0,11,15,1.363636364,1,721.078,5,170,124.8898526,127.5414924,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
14,30,20,22,26,159,127,10,10,7,30,343,11.43333333,2,9630.164,7,171,124.8898526,-295.3529355,-2852.946005,-227.0923968,599.4670046,-546.1908036,-204.3292986
4,13,1,3,11,25,20,4,0,0,5,5,1,0,7044.451,6,172,124.8898526,-295.3529355,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
14,30,6,18,20,1,0,4,0,0,30,93,3.1,3,22578.139,2,173,124.8898526,-356.6506163,-271.138657,-6.050387741,-35.5484398,1074.45138,1070.901566
6,16,2,1,2,4,4,11,0,0,0,0,0,0,9.002,4,174,1788.118935,838.9489081,1448.706815,2080.846259,1322.492043,-70.52760062,1124.440126
13,26,23,14,12,219,90,5,23,0,19,38,2,5,13421.869,7,175,124.8898526,1644.313426,-1951.416695,-227.0923968,599.4670046,977.759175,-207.5322673
14,30,110,112,87,13,1,10,654,1,9,19,2.111111111,3,6527.683,5,176,124.8898526,127.5414924,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,16,12,8,0,0,3,0,0,30,54,1.8,1,1800.001,6,177,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,62,104,131,283,136,9,0,0,4,4,1,1,12573.677,0,178,124.8898526,380.6326524,4422.695293,2080.846259,4563.048435,977.759175,1650.958762
14,30,11,8,8,7,3,4,0,0,30,78,2.6,5,3876.287,2,179,124.8898526,170.0850332,1422.43522,932.4725869,-492.6130005,299.7999742,1439.555863
14,28,18,12,13,19,3,4,0,0,0,0,0,0,1907.492,3,180,124.8898526,3101.621018,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
7,9,20,19,11,17,8,9,0,0,1,1,1,1,0,1,181,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,977.759175,-207.5322673
5,10,5,6,6,5,0,9,0,0,4,6,1.5,0,0,2,182,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,35,22,23,1,0,4,0,0,18,23,1.277777778,0,2664.044,1,183,124.8898526,127.5414924,2476.936536,2080.846259,1322.492043,977.759175,1650.958762
14,29,15,22,38,1,0,18,0,0,27,78,2.888888889,1,12454.6,6,184,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
11,25,13,20,35,19,4,7,109,7,9,14,1.555555556,0,19569.795,4,185,124.8898526,729.3458261,323.3044797,-6.050387741,176.7262311,-1483.580191,-207.5322673
14,20,37,27,20,2,1,13,0,0,11,68,6.181818182,2,4244.127,1,186,124.8898526,3101.621018,323.3044797,-1663.265944,-492.6130005,-546.1908036,517.2332925
11,26,14,17,27,0,0,5,0,0,15,21,1.4,3,0,5,187,124.8898526,436.8222744,323.3044797,932.4725869,176.7262311,1074.45138,2365.330941
14,30,35,45,54,121,7,17,456,7,0,0,0,0,4.887,6,188,349.2260435,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,29,25,22,17,40,30,9,0,0,0,0,0,0,0,6,189,124.8898526,-1082.741078,323.3044797,932.4725869,599.4670046,977.759175,-207.5322673
1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,190,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,1074.45138,2365.330941
5,5,13,14,8,21,2,14,0,0,3,4,1.333333333,1,2415.324,4,191,124.8898526,436.8222744,323.3044797,-227.0923968,176.7262311,-546.1908036,517.2332925
1,1,3,1,1,1,0,4,0,0,1,1,1,0,0,7,192,124.8898526,-249.3268403,1422.43522,932.4725869,599.4670046,299.7999742,-204.3292986
12,20,5,4,4,31,16,4,56,140,0,0,0,0,0,5,193,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,977.759175,-207.5322673
5,8,2,5,3,3,0,24,0,0,0,0,0,0,0,4,194,124.8898526,-1082.741078,323.3044797,-227.0923968,599.4670046,-546.1908036,-207.5322673
12,24,13,15,16,1,0,5,0,0,1,1,1,0,990.052,7,195,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
13,29,15,13,22,864,22,19,0,0,0,0,0,0,689.876,0,196,124.8898526,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,27,56,47,53,7,1,23,0,0,8,8,1,0,40157.382,5,197,124.8898526,-1082.741078,323.3044797,-227.0923968,599.4670046,-70.52760062,240.3578818
13,29,53,42,48,10,7,4,0,0,21,31,1.476190476,3,8822.686,7,198,124.8898526,380.6326524,1448.706815,1167.104395,1759.319369,761.5297225,1959.988243
3,3,2,1,0,0,0,9,0,0,2,2,1,0,545.196,0,199,124.8898526,2641.821001,323.3044797,932.4725869,-375.3436775,-70.52760062,240.3578818
14,30,61,62,67,18,7,5,0,0,4,5,1.25,0,10440.071,5,200,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
2,6,0,4,3,50,25,10,0,0,4,6,1.5,1,0,5,201,124.8898526,-356.6506163,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
14,30,120,116,144,186,129,11,22568,9,1,2,2,0,2.003,4,202,124.8898526,-356.6506163,742.2291416,-1663.265944,176.7262311,1074.45138,-525.9189828
4,7,0,0,0,2,1,9,0,0,6,6,1,0,0,0,203,124.8898526,-295.3529355,-271.138657,932.4725869,-2659.948458,977.759175,-207.5322673
14,29,11,10,8,1,0,5,0,0,29,144,4.965517241,2,786.045,3,204,-874.6775238,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
8,14,33,21,16,22,4,9,0,0,3,3,1,0,0,4,205,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
3,6,0,0,6,4,0,8,0,0,0,0,0,0,0,7,206,-1511.451187,-1082.741078,-74.49924642,1167.104395,-383.6288149,761.5297225,13.85384394
5,18,3,7,21,8,2,5,0,0,0,0,0,0,0,4,207,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,58,60,44,17,17,4,0,0,2,2,1,0,23130.129,1,208,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,64,77,82,164,125,8,0,0,4,6,1.5,2,2032.435,2,209,524.4545172,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,240.3578818
14,30,63,87,101,171,112,7,1549,0,30,322,10.73333333,6,15240.406,2,210,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,26,25,42,30,0,12,4,1,28,50,1.785714286,4,7269.037,1,211,124.8898526,3101.621018,-74.49924642,406.6208889,1322.492043,3520.290046,1650.958762
13,23,4,5,5,9,0,4,21,0,1,1,1,0,0,5,212,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
12,27,6,5,13,1349,1290,7,0,0,6,10,1.666666667,2,686.36,6,213,124.8898526,-1082.741078,1448.706815,-421.9358314,1759.319369,-70.52760062,604.8433211
14,30,11,12,13,6,2,6,0,0,30,159,5.3,6,6501.707,4,214,1205.225628,380.6326524,1390.669249,6214.014062,1375.892765,761.5297225,1959.988243
14,29,4,6,13,9,0,5,0,0,28,59,2.107142857,2,3572.614,6,215,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,-546.1908036,517.2332925
14,30,66,59,63,4,1,5,0,1,30,305,10.16666667,2,16936.333,2,216,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
11,26,24,22,46,1,0,11,0,0,13,21,1.615384615,4,0,1,217,124.8898526,190.4266132,323.3044797,932.4725869,176.7262311,977.759175,517.2332925
8,20,5,5,7,0,0,5,0,0,4,4,1,1,13343.255,2,218,124.8898526,-356.6506163,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
14,30,68,57,66,10,3,3,0,0,1,1,1,0,0,3,219,124.8898526,436.8222744,2476.936536,406.6208889,1322.492043,6036.039715,3448.646477
1,1,0,0,0,3,2,16,0,0,1,3,3,1,0,0,220,124.8898526,-356.6506163,-74.49924642,1167.104395,-383.6288149,-70.52760062,-893.9239651
14,30,15,15,14,679,666,18,6,16,20,23,1.15,0,4.259,0,221,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,1074.45138,2365.330941
11,21,5,17,17,16,6,3,0,0,8,12,1.5,7,2826.478,4,222,-1511.451187,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
4,4,0,0,0,0,0,5,0,0,1,1,1,0,0,3,223,124.8898526,127.5414924,-271.138657,-6.050387741,-35.5484398,1074.45138,877.2049144
14,30,5,4,9,59,22,11,0,0,30,36,1.2,1,7724.96,1,224,124.8898526,-295.3529355,323.3044797,-227.0923968,-375.3436775,-70.52760062,240.3578818
7,19,7,4,6,15,12,7,114,2,1,1,1,0,173.742,7,225,124.8898526,3101.621018,742.2291416,2080.846259,1322.492043,977.759175,1650.958762
14,30,18,20,32,3,2,2,0,0,2,2,1,0,3822.776,4,226,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
8,23,17,9,13,7,3,6,11,0,4,8,2,0,17424.214,5,227,-2927.268794,-295.3529355,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
5,13,40,38,45,50,29,4,161,59,2,2,1,0,0,3,228,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
8,18,31,44,64,14,12,17,7,1,1,1,1,0,23045.927,6,229,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
9,13,15,7,5,15,2,18,0,0,9,13,1.444444444,1,4569.824,7,230,2547.420966,-588.1997138,323.3044797,-1076.277429,599.4670046,761.5297225,-525.9189828
14,29,42,43,61,30,22,5,0,0,29,38,1.310344828,1,7660.675,7,231,124.8898526,380.6326524,1390.669249,2080.846259,4563.048435,761.5297225,1650.958762
14,30,114,170,187,664,564,4,1,0,5,5,1,0,4040.834,3,232,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
4,4,23,11,7,0,0,3,0,0,2,5,2.5,1,0,1,233,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
4,8,0,0,0,0,0,5,0,0,0,0,0,0,0,6,234,124.8898526,190.4266132,-271.138657,-6.050387741,-35.5484398,299.7999742,517.2332925
14,30,8,8,12,1,0,5,0,0,30,56,1.866666667,2,6659.249,6,235,2547.420966,380.6326524,1390.669249,1167.104395,1759.319369,761.5297225,13.85384394
13,29,16,18,26,11,1,5,0,0,7,8,1.142857143,1,3189.61,2,236,124.8898526,436.8222744,323.3044797,932.4725869,599.4670046,-70.52760062,240.3578818
8,24,0,11,71,5,0,8,0,0,0,0,0,0,0,0,237,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
14,30,15,18,27,7,0,46,0,0,30,173,5.766666667,6,1833.809,5,238,2547.420966,380.6326524,-74.49924642,1167.104395,-383.6288149,761.5297225,13.85384394
13,28,17,17,26,2,2,6,0,0,19,55,2.894736842,0,4866.556,7,239,-874.6775238,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,240.3578818
14,30,4,3,7,2,0,13,0,0,29,39,1.344827586,1,150.387,2,240,124.8898526,838.9489081,323.3044797,932.4725869,599.4670046,-70.52760062,240.3578818
14,30,118,125,141,393,75,11,34,0,22,32,1.454545455,1,11315.313,3,241,-2927.268794,1644.313426,323.3044797,932.4725869,599.4670046,-546.1908036,-207.5322673
14,28,50,47,50,2,0,5,7,0,8,13,1.625,1,0,3,242,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,6,7,9,2,0,12,0,0,30,182,6.066666667,10,2823.899,0,243,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,48,43,62,4,1,9,0,0,13,27,2.076923077,0,9857.631,7,244,124.8898526,-1082.741078,1448.706815,1167.104395,1759.319369,-70.52760062,604.8433211
3,6,2,1,0,15,3,5,0,0,0,0,0,0,0,7,245,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
4,4,0,0,0,0,0,18,0,0,2,7,3.5,2,0,4,246,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
1,1,3,1,1,3,3,6,0,0,0,0,0,0,0,3,247,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
5,9,0,3,4,7,1,27,0,0,2,2,1,1,0,6,248,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,12,10,12,7,5,4,0,0,30,42,1.4,0,5157.948,0,249,124.8898526,-356.6506163,-271.138657,932.4725869,-35.5484398,977.759175,517.2332925
14,30,37,44,53,10,6,8,0,0,29,38,1.310344828,3,1692.178,4,250,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,104,96,129,131,7,10,0,0,27,62,2.296296296,7,5851.904,0,251,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
7,16,1,4,8,0,0,8,0,0,3,6,2,0,15.947,5,252,124.8898526,1644.313426,323.3044797,-227.0923968,599.4670046,-546.1908036,-207.5322673
12,26,2,5,8,0,0,3,0,0,2,2,1,0,3410.147,1,253,124.8898526,127.5414924,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,16,32,65,3,0,5,11,0,25,47,1.88,1,4757.108,4,254,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,977.759175,-207.5322673
12,27,209,118,100,12,8,7,0,0,27,49,1.814814815,0,7209.501,0,255,124.8898526,436.8222744,323.3044797,932.4725869,176.7262311,2043.412915,2365.330941
14,30,19,15,18,0,0,7,0,0,30,369,12.3,10,5096.668,7,256,124.8898526,1104.935033,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
12,24,2,3,7,346,260,10,0,0,0,0,0,0,0,6,257,349.2260435,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,30,75,91,114,1,1,4,0,0,30,221,7.366666667,9,11186.817,0,258,4834.166724,1644.313426,323.3044797,932.4725869,-492.6130005,3520.290046,-525.9189828
14,30,3,3,6,1,0,6,0,0,30,30,1,1,475.007,3,259,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
4,7,0,0,1,0,0,5,0,0,0,0,0,0,0,4,260,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,19,26,39,24,13,3,0,0,22,24,1.090909091,0,15461.917,2,261,124.8898526,127.5414924,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
3,6,1,0,0,10,0,12,0,0,2,2,1,0,0,4,262,124.8898526,-295.3529355,1422.43522,-227.0923968,599.4670046,-546.1908036,-204.3292986
11,23,4,3,6,15,11,6,0,0,9,9,1,4,718.824,1,263,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
2,6,10,5,13,7,1,4,0,0,3,3,1,0,0,0,264,124.8898526,-295.3529355,1331.348452,-227.0923968,599.4670046,-546.1908036,-204.3292986
11,25,15,14,20,15,3,9,4,0,7,13,1.857142857,0,0,1,265,2547.420966,380.6326524,1448.706815,2080.846259,4563.048435,761.5297225,1650.958762
14,30,53,54,68,4,0,7,0,0,24,26,1.083333333,1,5678.375,7,266,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,70,67,80,308,98,7,6,1,30,228,7.6,23,9760.418,6,267,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,30,36,34,49,23,0,11,0,0,21,120,5.714285714,7,6098.192,0,268,124.8898526,-942.1926331,323.3044797,-227.0923968,599.4670046,1074.45138,2365.330941
13,26,2,8,7,2,1,21,0,0,18,20,1.111111111,1,3682.036,0,269,124.8898526,-249.3268403,-257.2928285,-227.0923968,599.4670046,-546.1908036,-204.3292986
2,3,0,0,0,35,22,4,0,0,1,1,1,1,0,2,270,124.8898526,838.9489081,1448.706815,-421.9358314,1759.319369,-70.52760062,604.8433211
1,1,0,0,0,0,0,13,0,0,1,3,3,0,0,3,271,124.8898526,838.9489081,1448.706815,2080.846259,1322.492043,-70.52760062,-893.9239651
14,29,64,62,63,53,31,3,0,0,29,71,2.448275862,3,7747.232,5,272,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,103,100,122,1,0,5,0,0,30,462,15.4,7,14790.45,5,273,124.8898526,729.3458261,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
0,1,0,0,0,0,0,9,9,0,1,6,6,1,0,0,274,1205.225628,380.6326524,3618.48549,6214.014062,1375.892765,977.759175,604.8433211
9,24,0,1,1,318,146,14,0,0,19,30,1.578947368,8,0,3,275,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
1,4,0,0,0,6,2,3,0,0,1,1,1,0,0,4,276,124.8898526,-295.3529355,323.3044797,932.4725869,-375.3436775,977.759175,-207.5322673
14,30,72,68,74,167,69,5,0,0,13,21,1.615384615,1,0,4,277,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,30,6,8,13,40,14,16,0,0,30,32,1.066666667,1,137,7,278,124.8898526,-295.3529355,1422.43522,932.4725869,599.4670046,299.7999742,-204.3292986
14,30,86,82,94,21,2,9,4,2,15,20,1.333333333,1,5490.145,4,279,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,3520.290046,2365.330941
5,14,1,0,0,5,0,24,0,0,4,4,1,0,163.206,7,280,124.8898526,-356.6506163,323.3044797,-227.0923968,599.4670046,-70.52760062,240.3578818
14,30,17,16,17,33,9,17,0,0,30,352,11.73333333,15,12333.583,3,281,124.8898526,2641.821001,-271.138657,-227.0923968,599.4670046,-546.1908036,-207.5322673
14,29,76,73,75,90,73,6,0,0,0,0,0,0,9351.109,1,282,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,10,12,12,10,5,2,13,0,30,288,9.6,1,1706.561,1,283,524.4545172,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
4,5,0,1,0,23,4,9,0,0,2,2,1,0,11534.67,1,284,124.8898526,-295.3529355,323.3044797,-227.0923968,599.4670046,-546.1908036,-207.5322673
8,8,1,1,1,0,0,3,0,0,6,9,1.5,5,0,0,285,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,-70.52760062,240.3578818
10,21,5,4,4,1,0,3,0,0,0,0,0,0,4976.179,2,286,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,2043.412915,877.2049144
14,30,33,39,68,2,1,12,0,0,27,43,1.592592593,3,9569.187,6,287,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
12,28,35,26,24,267,80,14,217,2,1,1,1,0,641.336,0,288,349.2260435,436.8222744,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
14,30,19,19,31,24,14,6,4,0,5,5,1,0,2568.319,2,289,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
14,30,32,29,31,27,6,3,3521,0,30,54,1.8,0,1116.997,0,290,124.8898526,-249.3268403,-257.2928285,-6.050387741,-35.5484398,299.7999742,-204.3292986
1,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,291,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
13,29,8,12,14,10,1,5,1,0,28,32,1.142857143,4,70.012,7,292,4834.166724,170.0850332,1422.43522,932.4725869,599.4670046,299.7999742,1439.555863
6,12,3,2,2,4,1,13,0,0,0,0,0,0,960.005,4,293,124.8898526,170.0850332,1422.43522,932.4725869,-2659.948458,299.7999742,1439.555863
14,30,23,67,92,5,1,2,0,0,30,184,6.133333333,2,12898.779,6,294,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,14,13,22,0,0,3,0,0,29,59,2.034482759,1,1509.06,5,295,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,19,32,55,0,0,5,0,0,30,93,3.1,3,202.068,2,296,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
13,29,32,54,80,6,0,10,0,0,28,122,4.357142857,1,4213.849,0,297,124.8898526,-295.3529355,-271.138657,932.4725869,-2659.948458,-70.52760062,240.3578818
13,27,26,18,22,8,0,6,0,0,0,0,0,0,12341.045,4,298,124.8898526,717.5380186,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,120,123,164,2992,1707,8,0,0,20,54,2.7,1,14257.245,7,299,124.8898526,436.8222744,-74.49924642,2080.846259,1322.492043,-1483.580191,1124.440126
3,3,1,0,0,0,0,5,0,0,1,1,1,0,0,6,300,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
5,6,0,1,1,314,36,6,0,0,0,0,0,0,0,0,301,124.8898526,4315.200358,-74.49924642,2080.846259,4563.048435,3520.290046,1650.958762
2,5,2,1,1,0,0,8,0,0,4,4,1,0,0,7,302,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
7,15,57,35,24,21,18,5,0,0,4,10,2.5,1,13761.313,5,303,-1511.451187,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,14,9,9,1,0,3,0,0,30,35,1.166666667,0,1195.653,7,304,124.8898526,380.6326524,1390.669249,1167.104395,-383.6288149,761.5297225,604.8433211
14,30,19,24,51,17,4,6,0,0,29,59,2.034482759,8,1730.587,0,305,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,16,22,47,7,0,3,147,1,30,89,2.966666667,1,4149.38,4,306,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
3,8,0,0,0,0,0,5,0,0,0,0,0,0,0,3,307,1205.225628,380.6326524,1448.706815,1167.104395,1759.319369,761.5297225,1959.988243
14,30,62,49,70,87,82,4,11881,306,1,1,1,0,0,0,308,124.8898526,436.8222744,-1951.416695,-1663.265944,176.7262311,1074.45138,1070.901566
12,26,18,16,20,2,0,5,0,0,25,37,1.48,3,9413.45,0,309,124.8898526,190.4266132,323.3044797,932.4725869,176.7262311,299.7999742,517.2332925
14,30,13,11,24,218,105,12,0,0,21,32,1.523809524,7,6454.61,0,310,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
11,19,567,406,298,665,183,5,0,0,2,4,2,1,7979.028,5,311,124.8898526,1644.313426,323.3044797,-438.7345687,599.4670046,761.5297225,240.3578818
14,30,98,84,86,23,15,3,0,0,30,68,2.266666667,2,9504.263,6,312,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,8,13,22,166,158,9,0,0,0,0,0,0,422.735,0,313,124.8898526,127.5414924,1448.706815,-1663.265944,176.7262311,1074.45138,1070.901566
1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,314,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
9,22,21,12,10,23,18,12,0,0,15,19,1.266666667,1,1047.841,0,315,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
14,28,3,5,6,2,0,17,0,0,26,27,1.038461538,0,5109.949,0,316,4834.166724,-588.1997138,323.3044797,-2550.693724,599.4670046,3520.290046,2365.330941
14,17,38,34,26,0,0,11,1,3,3,3,1,1,3067.283,0,317,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,5,4,7,10,6,5,0,0,30,59,1.966666667,2,357.645,0,318,124.8898526,-249.3268403,-257.2928285,932.4725869,-375.3436775,-546.1908036,-204.3292986
14,30,6,5,8,2,0,5,0,0,29,73,2.517241379,5,3265.493,5,319,1205.225628,3711.384935,1390.669249,6214.014062,1375.892765,761.5297225,604.8433211
11,25,37,26,34,0,0,11,0,0,2,2,1,0,1741.848,6,320,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,22,15,12,11,4,3,2,0,0,23,272,11.82608696,20,29467.752,3,321,124.8898526,190.4266132,-1951.416695,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,120,128,175,3,1,10,0,0,14,29,2.071428571,2,16581.701,6,322,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
4,19,0,7,27,4,3,2,0,0,4,4,1,1,0,7,323,124.8898526,436.8222744,2476.936536,2080.846259,1322.492043,1074.45138,6285.66289
6,9,5,11,14,2,0,6,0,0,1,1,1,0,0,5,324,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
