exp_group,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7
2,-54.4861,463.235,353.34,746.288,1263.81,417.155,483.457
4,-1167.43,-179.997,-626.121,1960.81,-736.13,-591.263,743.512
6,-873.154,-281.278,-543.304,-414.18300000000005,196.43900000000002,-356.535,-46.7568
1,-1338.16,-644.9119999999999,-789.204,-538.765,-97.8386,-803.3860000000001,196.817
7,-2013.7,-457.292,-995.242,-296.66,-1465.97,-1242.84,585.789
0,-1237.18,-1162.94,-1039.35,-532.387,-442.289,76.7759,87.4195
0,-1643.02,155.696,-698.3389999999999,-339.119,94.6532,-1030.56,773.597
6,96.5726,-78.762,-281.525,380.64599999999996,917.082,248.62400000000002,602.175
6,301.828,199.584,-51.7395,401.57099999999997,1153.81,380.596,546.007
3,-803.3889999999999,134.996,-434.901,-79.5893,428.515,-9.116060000000001,12.9192
1,401.32199999999995,163.39600000000002,-14.4195,507.35900000000004,769.1439999999999,242.56599999999997,252.422
4,-369.02099999999996,73.4012,16.0881,616.761,791.197,339.597,569.501
6,445.87199999999996,76.7425,198.36900000000003,590.749,983.957,434.276,137.615
2,-1060.57,64.3423,-747.1669999999999,-468.648,397.686,-64.0768,622.05
0,-29.0792,477.092,340.031,849.4910000000001,891.0219999999999,294.756,507.52
0,341.26199999999994,365.42199999999997,443.496,655.93,890.289,491.973,80.0215
1,-992.0239999999999,-797.3910000000001,-466.504,-405.401,91.6889,-395.711,169.101
1,-1069.56,-618.273,-34.9007,-867.0419999999999,205.87599999999998,-425.022,360.556
0,-49.3096,-843.342,-470.17699999999996,-103.148,384.265,316.48900000000003,581.675
2,-1275.86,-1278.16,-837.824,-276.813,-82.59700000000001,-252.562,250.25400000000002
6,333.12300000000005,-68.4313,71.7697,588.139,742.78,248.345,29.2748
0,-1877.79,-346.88199999999995,-1189.37,-982.931,-474.52,-1000.77,-152.555
6,-931.65,278.472,-559.488,1597.86,-284.198,-669.82,961.13
6,-1204.17,-653.297,-721.584,81.4324,-5.6582300000000005,168.72799999999998,-357.658
6,506.92199999999997,-36.277,203.858,493.841,880.826,571.609,256.547
1,331.36400000000003,122.16,-281.401,80.2701,992.29,77.3559,528.702
5,82.3636,868.82,593.413,724.4689999999999,1181.6,375.2,602.192
4,-798.988,-395.936,-451.55199999999996,-401.82300000000004,206.127,-36.0413,151.80700000000002
6,294.36,246.25599999999997,160.43,517.7959999999999,930.081,288.772,673.438
0,-2141.97,-168.493,-668.437,989.2460000000001,-1647.2,-1337.67,990.446
0,-941.927,-253.588,-586.771,-456.046,388.20099999999996,-220.688,27.8657
4,-2754.9,-2307.6,-1271.38,-723.3439999999999,-478.00300000000004,-477.676,-672.7660000000001
5,506.676,220.726,407.85400000000004,678.515,1036.39,525.955,142.643
3,-921.375,-502.56800000000004,-738.28,-243.235,-93.2827,173.169,-39.4429
5,-3233.97,-3231.26,-2867.56,-599.521,-308.085,-994.43,-1303.7
4,-98.8185,-112.444,-140.642,338.014,607.884,83.92,145.41899999999998
3,38.3451,22.7809,130.514,339.017,731.177,481.848,242.99599999999998
7,81.8313,120.275,-116.851,371.449,962.337,207.012,429.084
1,371.848,225.17,297.28700000000003,664.829,983.309,581.492,134.22799999999998
0,402.43699999999995,129.168,8.27582,693.257,901.615,320.106,202.487
4,573.992,62.0911,-3.94405,579.785,795.924,224.96200000000002,-199.50799999999998
3,-1183.55,-670.038,-463.74,-410.225,115.69200000000001,-18.5949,165.61
7,-989.554,-23.4758,-443.472,1935.22,-428.957,-922.682,1134.31
4,-395.755,723.669,-82.02,2457.62,1040.07,-599.224,963.835
1,-477.452,-303.407,-707.832,91.1657,499.89099999999996,290.726,221.768
4,467.545,31.2576,283.915,626.531,898.7739999999999,537.18,194.41099999999997
6,329.006,126.814,289.427,683.758,798.923,459.918,136.291
1,-276.83,67.5591,241.175,283.129,948.7230000000001,536.306,26.6555
1,468.85699999999997,177.997,328.92800000000005,675.177,947.568,442.611,162.622
2,-2116.32,-2137.76,-1142.28,-322.08299999999997,-488.42900000000003,-308.905,-78.3559
2,-185.676,164.357,-123.04799999999999,-4.88566,693.3889999999999,-169.16299999999998,44.7578
0,-1036.16,75.1039,-511.485,-169.02,-198.71200000000002,-395.49699999999996,407.491
7,-767.0039999999999,89.7564,-153.15200000000002,-267.676,690.685,-48.2912,646.994
2,-1885.27,-477.934,-1016.55,-970.035,-722.941,-1168.34,386.32099999999997
1,-552.106,-832.423,-540.43,-454.71,256.644,65.6593,417.708
7,-408.42400000000004,843.202,549.298,1179.58,1236.29,266.73400000000004,924.176
0,-832.279,-363.139,-268.013,-234.868,79.8346,-24.529,239.283
5,459.751,441.346,614.913,670.578,1009.25,325.265,202.503
0,-86.84299999999999,229.541,-17.9674,482.64599999999996,940.992,272.069,584.526
1,-1277.08,391.16,-386.686,-527.998,719.721,-592.781,344.995
2,-184.0,902.1610000000001,371.76300000000003,729.316,1289.07,380.223,773.7639999999999
6,-1039.32,-67.1787,-182.019,-303.372,1176.26,-701.17,801.462
0,-1528.53,-1466.36,-918.337,589.058,4.05681,-386.526,-250.243
3,-431.936,276.123,-340.615,2834.21,1143.55,-644.128,1338.25
5,-1301.67,-891.07,-779.072,-592.732,-201.24900000000002,-281.19599999999997,-112.359
7,-1493.65,536.476,-786.091,-694.375,406.644,-536.914,128.148
0,353.902,198.03799999999998,364.407,611.122,924.801,577.964,126.352
4,-1017.43,-491.231,-214.308,-439.631,341.654,-60.3608,55.7351
5,-1912.34,-142.214,-741.388,-803.48,-73.1227,-884.735,309.661
0,-425.94300000000004,-239.987,-85.5835,554.018,1702.95,-225.438,491.63199999999995
4,-2004.88,-2383.49,-1328.18,-233.91,-363.291,-119.693,-480.06699999999995
2,490.285,71.209,263.535,515.715,966.299,394.278,132.751
5,-286.503,867.7260000000001,782.551,1457.35,1011.23,444.699,1543.74
2,-457.355,237.292,-38.1426,-82.4938,773.72,190.387,607.554
0,-1005.22,276.38599999999997,-425.25199999999995,-389.691,115.031,-246.75099999999998,483.374
2,-1508.52,-296.08299999999997,-649.0219999999999,-609.3240000000001,-278.823,-582.031,781.697
1,312.698,-36.8607,-184.31900000000002,-13.2399,1070.38,34.4067,388.202
3,-888.159,307.157,-279.09,365.726,1126.43,-246.36599999999999,1170.6
5,-1769.92,479.434,-682.6060000000001,70.387,440.75199999999995,-814.835,621.075
4,425.11699999999996,200.359,296.7,672.813,885.472,524.0509999999999,70.2223
6,-1019.59,489.853,27.8125,709.165,310.457,-703.513,887.52
4,535.321,864.0010000000001,634.21,2370.81,1422.78,523.741,1396.31
4,-1309.26,-1566.62,-1211.43,-107.76299999999999,77.4505,-67.9033,-459.347
1,-1037.92,-337.585,-324.004,-656.941,185.201,-194.418,462.93199999999996
7,396.199,123.711,457.745,635.617,997.5189999999999,628.953,348.191
0,-1413.07,-653.132,-1661.32,1859.72,-619.852,-941.632,321.168
6,-1580.49,-1831.6,-1335.28,-412.23800000000006,-281.172,92.2759,-461.2
3,-1383.12,-175.209,-450.723,-472.788,193.532,-348.69699999999995,445.991
2,-1517.17,216.393,-504.12,-681.4689999999999,632.9680000000001,-987.1010000000001,331.871
2,-1107.13,460.985,-299.89099999999996,1308.97,1367.53,-540.401,1311.51
1,-770.512,-124.663,-148.476,-307.812,726.34,-316.79,357.47900000000004
6,-621.591,562.927,-284.20799999999997,-345.861,764.078,-285.149,614.001
6,306.5,153.545,345.616,654.198,1071.32,448.394,166.666
7,-1672.22,-415.27099999999996,-1095.11,-1137.5,39.3998,-676.079,-125.713
6,-650.276,715.1360000000001,413.841,514.326,1249.78,281.796,971.738
0,616.953,12.1969,106.205,925.145,745.028,266.965,52.7838
0,-1302.84,-907.82,-784.775,-474.82,-178.535,-258.539,-244.118
6,29.7691,444.47,169.19299999999998,852.054,1046.37,409.009,334.095
1,-576.3580000000001,198.47099999999998,-751.69,2510.43,476.51300000000003,-761.804,927.7869999999999
0,-585.651,140.264,-234.644,933.012,1672.02,42.551,454.63599999999997
2,-1349.19,-2099.72,-1154.22,-876.877,-413.583,-10.3722,-143.56799999999998
5,331.684,151.634,339.134,633.3,922.209,567.509,119.206
0,-1880.64,-583.9680000000001,-1090.58,1394.16,-1859.97,-1284.45,686.6439999999999
6,16.095,956.0419999999999,546.179,912.573,1537.43,525.755,854.559
6,-447.404,780.336,312.035,1622.89,769.998,-218.137,972.965
2,21.6692,483.134,-73.8997,3282.54,1702.9,-423.099,1291.61
0,-1536.08,-1173.23,-1114.05,1951.53,-427.26800000000003,-605.494,322.883
2,-910.443,162.444,-426.019,-300.726,432.185,-243.69400000000002,52.3568
4,-2719.51,-1663.19,-1634.09,-584.446,-1470.04,-717.375,-281.45099999999996
7,-1956.36,-618.619,-1433.88,-145.062,-1508.37,-996.0419999999999,582.284
1,-462.62699999999995,156.003,-687.0989999999999,1310.92,95.1395,-325.673,1174.07
1,-1056.09,-427.165,-623.081,-132.7,-51.9322,-56.968,218.27200000000002
2,-24.9639,791.288,757.0189999999999,1060.45,1374.79,558.195,1168.89
3,470.454,504.051,342.642,736.547,996.561,407.093,210.088
7,246.856,154.795,270.524,768.541,999.605,474.95,244.34900000000002
5,-1041.22,421.704,-243.09,-412.575,725.222,-490.86699999999996,860.185
3,-1079.76,-0.17835299999999998,-239.795,-618.281,370.07300000000004,-414.764,761.663
5,-1357.86,-1479.8,-1957.47,-174.73,401.67,-431.574,-320.825
1,498.596,253.396,353.25199999999995,711.3560000000001,892.3330000000001,499.86199999999997,118.495
3,-358.4,362.89300000000003,263.404,199.998,1215.34,293.54400000000004,394.221
1,-543.0409999999999,-43.5979,23.7913,-14.8213,974.475,-112.214,366.91900000000004
1,257.985,119.686,272.512,721.095,728.3439999999999,425.30400000000003,222.168
0,-3717.87,-2570.8,-2686.43,-926.732,-1039.23,-1188.02,-1000.86
0,-1461.27,276.49,-671.204,60.3798,-475.76300000000003,-882.3530000000001,1310.04
7,-1199.56,-232.11900000000003,-672.98,2994.81,-550.24,-935.5930000000001,1136.89
1,-926.077,732.795,-215.52700000000002,704.8710000000001,930.202,-280.55,1282.01
0,-783.378,-395.05300000000005,-669.497,579.419,513.095,-192.796,586.158
1,399.86800000000005,55.5864,260.987,188.03400000000002,1020.15,163.21,150.918
7,-549.31,199.696,-371.48400000000004,-318.939,573.261,-63.4833,377.417
5,521.975,79.6969,210.34599999999998,484.05699999999996,1063.88,372.156,74.5382
7,-281.722,644.786,-140.266,-171.886,957.164,-199.84400000000002,1156.31
1,-1824.5,89.6748,-496.14,653.905,-395.538,-1139.17,929.0830000000001
0,-289.959,400.249,46.0734,479.796,1090.92,320.426,213.987
6,-3205.09,-3157.41,-2961.69,-600.646,-292.313,-805.8580000000001,-1362.39
0,-190.843,282.629,-74.9737,1838.14,1803.2,163.97099999999998,1263.73
5,87.0038,197.071,565.9169999999999,304.565,766.7280000000001,-152.27700000000002,567.105
3,-179.862,80.4922,-111.71700000000001,94.876,773.835,329.759,338.53
2,404.346,-11.7269,98.8129,605.757,894.64,182.05200000000002,-91.4654
4,282.32,186.71200000000002,321.36,645.913,775.5239999999999,423.764,243.477
7,-380.82300000000004,468.75800000000004,30.353,-89.6235,1092.56,-93.1346,902.187
1,-1206.27,356.166,18.636,778.8989999999999,984.346,-895.216,1075.16
3,-1315.28,-865.1469999999999,-595.826,-461.467,-149.276,-249.114,-187.78
0,358.529,-2.03474,174.287,332.94300000000004,1035.04,436.12699999999995,269.841
4,-222.028,-283.161,-485.355,919.6260000000001,1783.52,81.743,156.914
4,-937.28,85.4971,-508.066,-232.225,667.2639999999999,-674.539,469.26
1,142.115,298.552,505.6,461.975,1149.23,390.87800000000004,398.756
6,-962.807,-364.415,-444.856,-634.69,156.879,-57.5153,158.099
3,-520.019,181.667,-91.7951,-9.573189999999999,638.9069999999999,189.02,309.911
6,-2155.35,-1539.24,-2426.38,-428.63199999999995,236.229,-342.345,-558.399
5,-1482.26,-899.587,-819.0880000000001,-86.1304,429.86400000000003,-609.716,214.828
7,-330.001,63.9339,158.33700000000002,35.2548,918.7669999999999,-186.342,311.629
4,313.17,399.05,-10.109,463.085,1025.56,261.252,375.775
5,459.981,178.54,324.781,669.294,905.135,513.071,41.638999999999996
1,-1217.03,-545.251,-682.428,-26.9004,6.779380000000001,-252.412,340.899
2,-841.0880000000001,269.21,-325.494,1062.28,705.795,-827.7689999999999,981.9169999999999
2,-848.44,-800.91,-943.576,833.387,609.476,-171.139,418.55800000000005
3,-1012.83,-274.991,-536.154,-67.7887,102.074,-163.071,459.629
0,18.4733,313.238,-285.945,205.524,963.77,-83.9084,395.17199999999997
2,-263.32,84.1978,-55.5555,44.5626,707.346,264.35200000000003,344.23400000000004
4,-996.3330000000001,782.4839999999999,-327.556,-514.2819999999999,300.573,-452.54400000000004,918.826
6,57.0012,19.1435,-142.384,640.27,964.613,370.89,232.697
0,188.41,39.0357,184.423,676.533,757.448,414.611,190.582
5,-1221.92,-223.453,-557.9119999999999,778.6469999999999,-89.7035,-756.6419999999999,428.837
6,-219.13099999999997,-20.0428,63.8766,-99.1528,1037.83,189.467,251.045
4,191.692,574.368,393.349,767.529,1252.2,392.561,326.629
2,-809.992,-282.767,-655.4639999999999,-132.188,213.32,207.22,146.838
7,-1178.89,-337.777,-776.127,-769.375,1.4902799999999998,81.196,318.631
7,186.94299999999998,15.1625,46.5852,565.36,1056.12,457.504,169.732
2,-1605.06,-356.82099999999997,-753.049,-900.428,18.6869,-610.818,366.24199999999996
0,-961.7130000000001,-203.65,-350.10400000000004,-230.394,204.655,-147.066,218.94
6,-1129.02,-671.044,-593.029,-578.701,170.53099999999998,-195.037,24.7998
3,-894.663,-302.48400000000004,-445.95599999999996,-392.97,-95.1297,-211.567,285.514
2,-589.339,204.25900000000001,-510.67,-267.10200000000003,538.14,106.402,494.314
0,-199.671,-315.96,-1116.14,375.44599999999997,836.4910000000001,152.27100000000002,346.594
0,-557.934,55.1925,-768.8480000000001,-58.6911,404.25300000000004,62.9911,174.143
2,-943.3989999999999,-123.936,-595.085,-168.199,-79.7486,55.6227,-18.8046
6,-1011.64,-100.86399999999999,-361.158,-433.528,544.288,-359.406,640.102
5,-1487.38,-1790.88,-2060.36,-197.505,-135.705,-143.886,-439.282
2,-1073.08,-665.7080000000001,-675.057,-474.69800000000004,34.6486,-290.889,139.105
4,-1289.98,-1062.33,-820.6310000000001,50.9192,-36.442,-235.24400000000003,271.053
4,-914.59,-147.507,-414.918,-210.465,212.27599999999998,105.54799999999999,52.754
2,194.49099999999999,118.82700000000001,388.545,625.633,856.166,599.111,227.743
7,405.153,181.481,298.376,606.638,1013.26,637.192,187.63099999999997
4,-568.682,820.935,431.374,598.09,1105.99,267.517,791.952
7,-1552.04,-104.446,-375.27,-571.905,80.0646,-524.1080000000001,856.44
4,101.949,93.0817,0.38242,570.594,485.866,291.67400000000004,577.941
5,-1322.13,-501.12,-342.88800000000003,-156.859,-8.71766,-225.865,671.179
1,73.0334,68.69,138.82399999999998,699.557,1050.81,294.379,558.839
6,-905.758,652.89,-215.49099999999999,-691.5369999999999,479.506,-501.44,1394.76
5,-2391.31,-1105.22,-1427.29,-216.433,-1659.99,-1196.97,276.728
6,402.869,262.163,303.36400000000003,664.221,859.181,517.711,75.3569
3,-1500.69,373.577,-444.31300000000005,-773.895,356.319,-768.0310000000001,215.835
3,169.398,-18.3162,-105.426,-28.5889,795.163,131.017,106.054
5,-129.77100000000002,931.3560000000001,680.8380000000001,1410.05,1115.65,532.688,1255.85
3,440.798,36.4222,402.962,582.716,1018.93,336.525,302.809
3,-680.505,-448.87699999999995,-490.94699999999995,386.684,1573.71,-427.37,496.787
6,-2358.79,-1785.92,-2498.57,-678.245,140.279,-744.5360000000001,-464.814
4,-1345.44,-1151.93,-960.4580000000001,-458.425,96.9017,-63.9443,-89.9906
1,-224.47099999999998,133.082,331.101,182.84,1148.29,412.92199999999997,255.046
4,523.806,-149.915,163.084,1743.7,1120.77,326.83299999999997,389.474
2,356.48199999999997,153.075,460.994,610.558,926.1439999999999,536.789,227.88400000000001
4,462.343,66.98100000000001,603.83,659.928,1069.66,442.119,384.404
0,234.86,266.627,193.58599999999998,704.508,1021.61,478.051,245.799
4,-23.2127,379.49800000000005,-320.69599999999997,2123.37,1415.86,-176.96099999999998,844.4110000000001
4,-304.038,813.038,450.656,399.024,1430.57,454.724,779.085
3,-1194.55,-670.345,-185.50799999999998,-339.925,126.037,-102.155,256.469
0,-1580.27,528.137,-641.738,-442.63199999999995,425.736,-723.12,438.098
6,364.583,498.017,25.5044,605.237,934.998,153.73,244.77700000000002
5,-1110.16,-1392.99,-1334.26,-107.47200000000001,82.8485,-114.015,223.65400000000002
2,61.2285,286.98900000000003,637.715,542.645,1037.7,139.404,360.848
5,240.699,27.6347,-120.19200000000001,430.22900000000004,820.898,301.94,-128.534
5,-2725.24,-3151.45,-2749.91,-419.577,-464.156,-591.591,-1279.21
2,-49.393,126.209,-51.0673,193.99099999999999,1033.18,73.8979,605.7
1,-1899.14,-387.838,-522.872,-898.597,25.5489,-1107.08,181.378
3,-1162.99,-896.546,-579.842,-383.06199999999995,-7.97527,-328.17800000000005,-61.2664
7,-354.74300000000005,779.153,181.862,55.5857,1026.82,60.815,585.613
4,-904.4689999999999,-335.58099999999996,-419.73199999999997,-648.411,333.81300000000005,96.9265,159.144
6,-2489.55,-402.156,-1263.37,-32.8599,-1251.44,-1304.02,626.106
0,-1889.95,55.7345,-774.431,-931.035,-686.3839999999999,-947.4989999999999,529.241
3,334.349,52.4297,441.38599999999997,420.5,982.2080000000001,457.311,283.744
3,-259.558,120.869,-466.985,33.0953,625.4580000000001,80.5569,335.29900000000004
1,-1007.26,-18.9056,-788.895,-559.281,309.555,297.434,329.05199999999996
1,368.01599999999996,42.2916,363.783,661.791,990.558,458.309,189.94099999999997
3,-1228.97,-589.721,-540.689,-105.406,68.393,-42.3267,26.1465
4,319.15,-32.4658,-76.3117,843.6510000000001,824.985,267.728,-80.4276
1,-763.9119999999999,506.936,253.65599999999998,401.24699999999996,1112.09,-229.935,691.573
0,-1678.86,-504.88800000000003,-1107.73,-870.268,-993.347,-1053.11,518.419
0,-1621.95,331.61800000000005,-428.931,-449.89300000000003,-63.298,-1013.23,584.24
0,-1403.86,-802.738,-771.4630000000001,-842.9110000000001,-186.887,-254.37099999999998,362.199
3,-438.87,205.08599999999998,-784.455,2593.2,1179.08,-827.5360000000001,791.8389999999999
0,-1635.15,-1514.55,-852.238,-695.372,-183.067,388.945,79.6124
7,-958.513,-110.06700000000001,-186.14,-419.865,524.5319999999999,-281.404,540.279
7,-1922.0,3.4307199999999995,-545.082,15.8269,-1179.3,-1129.37,710.25
4,825.703,141.1,339.57199999999995,1669.39,876.992,575.878,215.345
2,-916.199,172.903,-279.481,-587.2819999999999,660.388,-111.74,603.655
0,146.525,400.233,202.43400000000003,800.575,836.5169999999999,484.704,181.84
4,313.847,0.407425,193.39,611.7909999999999,875.9889999999999,516.02,112.08200000000001
4,-789.576,-119.37,-456.62,-89.6583,236.84099999999998,-90.4121,99.70700000000001
6,-1316.4,439.212,-418.449,-452.275,765.612,-1106.1,923.3439999999999
3,462.685,158.38299999999998,346.36400000000003,640.1569999999999,1029.54,567.502,223.75799999999998
6,-989.831,-199.84900000000002,-480.719,878.2389999999999,928.779,-456.827,357.556
0,-1008.01,-708.6389999999999,-285.382,-513.306,257.289,-86.495,33.2158
6,124.096,467.102,-202.861,1834.09,1755.91,-603.832,1016.1
6,-354.981,171.387,76.8504,176.845,1038.44,334.64599999999996,383.793
1,-1176.05,-948.9989999999999,-877.06,-244.218,-197.41,-310.948,32.7344
1,-1831.84,-307.426,-1003.95,-580.518,-1256.77,-890.8580000000001,478.434
7,-1807.68,-355.99699999999996,-768.48,-729.1410000000001,-131.951,-1009.04,542.856
2,-126.74600000000001,465.22,53.7616,2660.7,1704.37,352.524,1070.92
0,-881.877,-158.88299999999998,-523.604,-246.533,253.747,-4.82445,-74.1646
5,-430.249,237.725,189.203,-98.7595,731.862,-151.161,623.433
2,407.35,55.6067,-0.8324959999999999,505.26800000000003,818.23,286.275,-91.5759
5,390.965,-50.0183,279.437,509.374,1149.23,251.69799999999998,162.235
4,-664.758,619.369,-129.578,232.858,922.916,-15.7008,616.509
1,23.7484,257.262,-99.8536,543.585,935.0060000000001,215.58,375.92699999999996
5,-596.7280000000001,56.437,-640.357,2229.32,669.9860000000001,-495.11,777.569
6,-159.254,365.082,410.836,273.95099999999996,977.0210000000001,545.177,236.275
7,503.33099999999996,178.204,303.909,726.6419999999999,876.633,427.225,117.914
4,-1163.7,-1408.71,-703.4860000000001,2152.43,235.82299999999998,-566.175,87.3536
5,152.578,655.6560000000001,358.505,825.52,1052.64,392.425,434.421
2,-768.493,406.337,-273.948,-425.478,782.8710000000001,-919.2339999999999,1038.92
1,422.69699999999995,-99.0535,-24.2656,583.377,724.1339999999999,209.82,-200.69299999999998
3,-93.3443,598.545,208.549,1331.74,1240.9,481.996,867.9689999999999
0,-2333.39,-1552.75,-2322.8,-247.713,179.688,-736.195,-143.904
3,259.052,-22.9875,-138.267,557.823,776.2180000000001,-72.5595,69.9509
2,4.69286,41.446000000000005,27.1499,975.9810000000001,962.3489999999999,211.362,322.195
5,-1205.79,-862.2560000000001,-750.8589999999999,-406.60400000000004,-156.828,-263.45,-214.769
1,-595.674,621.609,-64.6079,277.582,1165.7,-138.403,1163.78
0,-3358.24,-3058.64,-2890.7,-439.87199999999996,-352.829,-778.0039999999999,-997.5939999999999
0,-1620.2,-55.3086,-362.60900000000004,-889.023,305.64099999999996,-724.429,609.4680000000001
5,-917.196,300.311,121.913,780.059,202.57299999999998,-540.1990000000001,704.034
5,314.46,220.825,599.183,473.051,1097.16,615.096,266.405
2,-2075.71,-2153.28,-1339.16,-559.683,-440.842,-189.642,-661.334
6,413.059,-11.2242,113.943,751.436,989.0169999999999,181.199,-125.52799999999999
0,-341.06,308.718,-368.565,-566.571,631.899,303.605,525.1569999999999
5,436.556,3.8451,-67.8186,526.317,902.46,247.046,103.991
7,-931.8910000000001,-629.922,-433.371,1200.23,-150.011,-345.601,915.472
3,-2395.76,-1678.75,-2480.43,-523.0409999999999,235.03400000000002,-556.06,-438.793
6,22.9348,173.125,-187.768,815.8960000000001,1358.78,77.4381,329.079
2,-997.459,-1199.89,-853.5110000000001,-100.791,221.81,-203.67,173.158
7,-856.61,-777.105,-648.151,-214.169,-71.5857,55.7622,32.6044
6,283.615,-92.4393,-70.8587,781.622,814.178,236.476,-180.638
5,-1387.56,-100.044,-633.727,1494.41,-829.293,-732.834,487.79900000000004
6,247.61599999999999,809.1460000000001,332.62800000000004,1905.99,1216.13,283.78700000000003,566.6990000000001
6,-1587.05,382.56300000000005,-604.693,-836.217,448.82599999999996,-919.6510000000001,868.34
0,-1608.03,134.007,-717.936,-242.998,61.8423,-903.393,1107.82
4,432.642,-32.6977,-42.896,616.349,722.443,228.612,-179.155
3,316.267,180.692,555.173,485.01300000000003,1020.04,497.759,487.94800000000004
2,-291.815,341.81699999999995,-555.618,2599.1,1086.92,-534.719,985.54
4,-115.324,49.5373,-297.893,355.527,761.22,253.99599999999998,257.27
4,-1360.9,-250.264,-1198.89,2031.11,-508.315,-829.4789999999999,531.314
5,-1257.82,-469.311,-747.887,-231.329,-183.65200000000002,-298.101,-25.6652
5,-1188.92,-513.14,-747.75,622.293,463.026,-517.62,514.681
6,-1194.31,-731.957,-197.99099999999999,-792.678,-211.984,-555.831,716.935
4,-960.37,-154.358,-442.665,-459.064,101.95,-155.023,84.5659
0,-409.042,82.9762,-119.52600000000001,-427.95300000000003,1035.67,273.392,213.146
4,-1775.4,-4.20489,-626.021,-757.498,659.092,-1297.85,402.69599999999997
7,71.1091,355.035,7.59743,712.4060000000001,1189.95,343.397,230.738
6,-1671.49,-195.05,-755.885,1401.9,-808.495,-908.9780000000001,709.6410000000001
5,-290.724,-662.6,-735.1260000000001,1769.48,821.795,-207.83700000000002,434.17
1,286.861,49.5886,141.35299999999998,354.72,1000.24,451.80199999999996,409.66900000000004
6,484.96,357.69599999999997,-149.74200000000002,325.725,1051.89,-54.2682,556.966
3,796.06,280.371,-103.089,1724.96,1277.05,111.22200000000001,750.4860000000001
3,-644.025,717.784,171.357,187.135,571.7090000000001,-592.294,198.43400000000003
1,-1571.66,45.2648,-541.306,-848.215,59.004,-704.4019999999999,563.813
1,500.912,290.371,426.284,702.0039999999999,1009.86,463.983,116.109
3,252.479,96.5953,-84.4952,741.77,673.2280000000001,339.80800000000005,385.389
0,105.69200000000001,-39.2061,-539.498,766.408,729.4630000000001,443.702,191.101
1,25.7882,128.611,207.424,445.824,982.7180000000001,510.024,260.24
5,-993.2289999999999,-547.438,-531.628,-420.17,-133.816,-116.921,341.791
3,-3210.15,-2932.22,-2865.42,-826.003,-757.064,-1241.44,-1052.02
6,492.051,-14.315,-95.3473,605.762,700.316,128.83700000000002,-201.165
5,-110.03399999999999,291.108,-271.308,2913.79,1133.34,-480.39099999999996,739.357
5,-1103.53,-399.032,-331.845,-369.47,-96.3903,-517.94,360.134
3,442.48699999999997,240.019,296.22700000000003,729.561,886.613,529.871,107.96600000000001
7,451.459,138.435,326.733,619.556,932.1439999999999,596.555,195.514
0,-1016.89,319.043,-368.473,1241.77,95.8793,-794.332,727.4019999999999
5,-1906.76,82.4395,-1083.32,-547.238,-1050.96,-737.169,604.701
3,181.753,334.635,0.913917,450.529,833.8660000000001,233.035,594.375
6,337.499,192.16299999999998,345.57800000000003,668.003,835.6010000000001,521.4069999999999,113.20700000000001
6,399.32199999999995,12.7283,-187.183,691.3889999999999,833.1289999999999,58.5083,-31.2812
4,-2783.11,-2344.53,-1684.85,-1096.86,-822.2289999999999,-673.421,-965.187
2,280.027,-95.2024,-177.829,190.141,727.909,81.4839,-131.858
5,-2449.88,-1809.12,-2434.36,-384.50800000000004,40.3988,-771.212,-562.5369999999999
4,-599.311,60.4285,-149.916,46.4504,725.813,76.5801,493.48800000000006
6,176.90099999999998,181.438,62.6222,974.5239999999999,858.712,303.723,166.484
0,-1318.95,-171.08900000000003,-445.745,-594.685,157.017,-181.06900000000002,518.215
6,451.58,250.834,409.621,654.466,969.888,515.175,152.911
3,-1210.16,-701.056,-303.83099999999996,-358.74199999999996,168.578,-192.851,388.032
0,418.955,-87.4297,-215.28099999999998,713.7180000000001,885.2669999999999,470.14300000000003,-217.655
5,-555.79,337.94,-157.877,838.2589999999999,1625.4,92.2062,196.25400000000002
5,-649.155,438.96,413.014,-75.014,867.845,-462.82,907.3530000000001
3,-62.7407,754.556,-35.0406,1055.45,1094.39,284.23900000000003,692.5939999999999
6,-2045.35,-2516.29,-1411.76,-1004.14,-640.776,-364.022,-811.278
2,-1324.28,208.27200000000002,-364.23,626.92,359.666,-782.846,793.584
6,-1048.54,-811.439,-689.8810000000001,-475.906,-0.9408479999999999,-287.861,-187.896
3,-861.6389999999999,-491.655,-249.69400000000002,-577.161,424.125,-206.19099999999997,311.86400000000003
5,362.059,-86.5116,-115.089,768.313,987.6360000000001,476.546,-119.079
7,-2722.56,-1897.28,-1110.48,-1028.01,-962.202,-834.493,-139.233
4,-485.996,743.085,198.075,1094.9,782.21,70.7255,1135.11
4,-1784.4,-1727.24,-2431.65,-271.53700000000003,9.47665,-441.724,-441.399
6,-752.7180000000001,-356.995,-648.216,-275.335,107.85700000000001,70.0416,-12.592
2,-1386.97,-1632.22,-1000.14,-76.9092,38.6543,-165.851,-246.09400000000002
7,-1645.91,67.3755,-807.6089999999999,-705.678,-159.55,-738.9910000000001,269.848
5,-1780.13,-508.346,-930.311,-797.425,-509.538,-727.7610000000001,167.886
1,-1393.74,478.119,-169.713,-435.876,799.341,-766.763,629.879
